ensembl_gene_id	miRNA_ID	MI
UBE2L3	hsa-mir-3936	0.0788556
RINT1	hsa-mir-1288	0.0788497
CGREF1	hsa-mir-2355	0.0788487
CYGB	hsa-mir-361	0.0788481
RRNAD1	hsa-mir-500b	0.0788428
ME3	hsa-mir-30d	0.0788425
TSKS	hsa-mir-1307	0.078842
UMODL1	hsa-mir-592	0.0788399
HROB	hsa-mir-769	0.0788369
ZBTB40	hsa-mir-196a-1	0.0788363
UBL3	hsa-mir-1249	0.0788334
TLE3	hsa-mir-629	0.078831
ZNF512	hsa-mir-191	0.0788308
LETM1	hsa-mir-372	0.0788254
GIMAP8	hsa-mir-1306	0.0788248
KCNJ14	hsa-mir-20a	0.0788183
HNRNPU	hsa-mir-616	0.0788156
ZNF3	hsa-mir-106b	0.0788077
LMO2	hsa-mir-10b	0.0788072
KCNAB2	hsa-mir-1307	0.0788062
MAP3K4	hsa-mir-450a-2	0.0788059
HGFAC	hsa-mir-509-3	0.0788053
ANKS6	hsa-mir-4741	0.0788033
UQCRFS1	hsa-mir-4461	0.0788023
SLC35E4	hsa-mir-210	0.0787996
NR2F2	hsa-mir-328	0.0787988
MYOM2	hsa-mir-1256	0.0787985
ENDOD1	hsa-mir-581	0.0787961
CRYL1	hsa-mir-186	0.078794
CNOT9	hsa-mir-30a	0.078793
TBC1D17	hsa-mir-22	0.0787916
RHBDD2	hsa-mir-3936	0.0787904
SETSIP	hsa-mir-146b	0.0787879
ZNF28	hsa-mir-769	0.0787876
DEFB132	hsa-mir-1180	0.0787834
TMEM250	hsa-mir-181a-1	0.0787813
RBSN	hsa-mir-4661	0.0787774
SLC22A3	hsa-mir-7-2	0.0787759
BTN2A1	hsa-let-7c	0.0787745
HMGN5	hsa-mir-190b	0.0787738
XPNPEP1	hsa-mir-1224	0.0787707
KLHL5	hsa-mir-342	0.07877
SEL1L	hsa-let-7i	0.0787694
CAD	hsa-mir-3909	0.0787672
ZCCHC10	hsa-mir-339	0.0787652
BEST1	hsa-mir-320c-2	0.0787642
TSPAN13	hsa-mir-103a-2	0.0787613
MPV17L	hsa-mir-641	0.0787609
USH1G	hsa-mir-3607	0.0787544
BARX1	hsa-mir-4419b	0.0787543
AK4	hsa-mir-487a	0.0787443
FAM111A	hsa-mir-3909	0.0787425
TNS2	hsa-mir-4640	0.0787418
ABCA6	hsa-let-7b	0.0787413
SF3B4	hsa-mir-1915	0.078741
PPP1R37	hsa-mir-5187	0.078733
AP5B1	hsa-mir-20a	0.0787254
CYP7B1	hsa-mir-150	0.0787239
FOXD4L4	hsa-mir-6798	0.078722
HNRNPLL	hsa-mir-301a	0.078719
BTN3A3	hsa-mir-6854	0.0787165
EEF1A2	hsa-mir-1910	0.0787153
DCUN1D4	hsa-mir-548k	0.0787138
SMIM5	hsa-mir-18b	0.0787108
LINC00672	hsa-mir-590	0.0787099
RAB3IP	hsa-mir-3913-2	0.0787088
MITF	hsa-mir-18b	0.0787038
ATR	hsa-mir-937	0.0787014
DGCR2	hsa-mir-639	0.0787008
PPP1R11	hsa-mir-30e	0.078699
PFKFB4	hsa-mir-361	0.0786959
KPNA3	hsa-mir-15a	0.0786951
PRPF38B	hsa-mir-181b-1	0.0786946
PDS5A	hsa-let-7b	0.0786922
NUCB1	hsa-mir-345	0.0786853
VIPAS39	hsa-mir-345	0.0786846
MROH7	hsa-mir-4701	0.0786821
BTBD11	hsa-mir-6820	0.0786811
PCDHGA6	hsa-mir-940	0.0786802
G3BP1	hsa-mir-433	0.0786792
AKIRIN1	hsa-mir-153-1	0.0786769
CD3G	hsa-mir-6718	0.0786746
CWC27	hsa-mir-940	0.0786728
UVRAG	hsa-mir-134	0.0786704
SMAD1	hsa-mir-32	0.0786667
MYO19	hsa-mir-5703	0.0786597
BCL2L15	hsa-mir-4797	0.0786591
MEPCE	hsa-let-7a-3	0.0786587
C12orf76	hsa-mir-4785	0.078654
DBF4	hsa-mir-548q	0.0786534
DNAJB7	hsa-mir-365b	0.0786532
HS6ST3	hsa-mir-1245a	0.0786529
KIF18A	hsa-mir-133b	0.0786478
TRIM73	hsa-mir-193a	0.0786477
NLGN1	hsa-mir-506	0.0786434
IL1A	hsa-mir-10b	0.0786421
NAT8L	hsa-mir-128-1	0.078642
ACVR2B	hsa-let-7f-1	0.078639
RPLP0	hsa-mir-3176	0.0786371
YTHDC2	hsa-mir-769	0.0786371
TAF8	hsa-mir-365a	0.0786302
ANKRD36C	hsa-mir-3616	0.078622
IRF2BP2	hsa-mir-509-2	0.0786203
CDKN2A	hsa-mir-196b	0.0786173
SLC4A10	hsa-mir-495	0.0786115
RPAIN	hsa-mir-324	0.0786029
CLK4	hsa-mir-491	0.0785998
NAP1L4	hsa-mir-19b-1	0.0785983
CDK2AP2	hsa-mir-192	0.0785927
C1R	hsa-mir-136	0.0785921
RAB21	hsa-mir-889	0.0785914
SOAT1	hsa-mir-339	0.0785883
EDDM13	hsa-mir-181d	0.0785864
SIX1	hsa-mir-3074	0.078584
SRPK1	hsa-mir-659	0.0785797
CYP21A2	hsa-mir-6513	0.0785791
KIF1B	hsa-mir-589	0.0785781
UBL7	hsa-mir-203a	0.0785747
MROH7	hsa-mir-4435-1	0.0785728
RBPJ	hsa-mir-193b	0.0785698
SEMA4F	hsa-mir-100	0.0785675
C1QB	hsa-mir-4677	0.0785588
SMCO4	hsa-mir-3074	0.0785543
DPAGT1	hsa-mir-509-1	0.0785522
POU5F1	hsa-mir-376b	0.0785504
ART1	hsa-mir-1260b	0.0785499
ATP6V1G2	hsa-mir-636	0.0785496
LIN52	hsa-mir-3682	0.0785475
ITM2C	hsa-mir-214	0.0785471
NCBP3	hsa-mir-324	0.0785454
EFNA3	hsa-mir-181c	0.0785436
ZCCHC7	hsa-mir-769	0.0785379
NOX1	hsa-mir-423	0.0785378
TMEM123	hsa-mir-2277	0.0785362
USP8	hsa-mir-6865	0.0785351
RPL36AL	hsa-mir-126	0.0785348
CYP4V2	hsa-mir-512-1	0.0785342
CCL3L1	hsa-mir-5698	0.0785317
SSUH2	hsa-mir-190b	0.078527
CLCC1	hsa-mir-197	0.0785266
NLE1	hsa-mir-423	0.0785233
SOWAHA	hsa-mir-708	0.0785217
GOLPH3L	hsa-mir-655	0.0785195
SULT1E1	hsa-mir-27b	0.0785186
TMEM60	hsa-mir-3677	0.0785139
KDELR2	hsa-mir-339	0.0785109
DLG3	hsa-mir-505	0.0785107
USF3	hsa-mir-3200	0.0785093
WAPL	hsa-mir-1307	0.0785001
CROCC	hsa-mir-1180	0.0784981
RELL1	hsa-mir-3200	0.0784974
ZNF850	hsa-mir-4715	0.0784965
C8orf82	hsa-mir-30d	0.0784962
RPL14	hsa-mir-133a-2	0.078496
FRMPD3	hsa-mir-16-2	0.0784877
CEP164	hsa-mir-3610	0.0784869
NDOR1	hsa-mir-6802	0.078483
YES1	hsa-mir-3653	0.0784827
CEBPE	hsa-mir-495	0.0784783
BRCA1	hsa-mir-660	0.0784762
HELLS	hsa-mir-627	0.0784754
AKAP12	hsa-mir-132	0.078474
ZNF783	hsa-mir-363	0.0784725
ARFGEF2	hsa-mir-3136	0.0784714
FGF14	hsa-mir-579	0.0784697
CD200R1	hsa-mir-301a	0.0784689
NXPE1	hsa-mir-570	0.0784674
NSD2	hsa-mir-324	0.0784658
ANKRD16	hsa-mir-31	0.0784657
EIF2A	hsa-mir-3936	0.0784649
RBCK1	hsa-mir-107	0.078463
CEP112	hsa-mir-3074	0.0784612
LRRC32	hsa-mir-4787	0.0784607
GLCCI1	hsa-mir-4791	0.0784517
UNC5B	hsa-mir-4715	0.0784496
MAGEA3	hsa-mir-4651	0.0784475
CCL28	hsa-mir-202	0.0784458
PKD2L2	hsa-mir-202	0.0784456
TAPBPL	hsa-mir-885	0.0784453
KPNA2	hsa-mir-4714	0.0784419
FOXD4L1	hsa-mir-4797	0.0784396
HSD17B13	hsa-mir-199b	0.0784357
IQGAP1	hsa-mir-484	0.0784356
ELK1	hsa-mir-651	0.0784353
PRDX6	hsa-mir-376a-1	0.0784322
ARID1B	hsa-mir-615	0.0784309
IKZF3	hsa-mir-3619	0.0784275
PTPRZ1	hsa-mir-7854	0.078418
DNAI4	hsa-mir-320c-2	0.0784171
CRLF3	hsa-mir-423	0.0784147
DPEP2	hsa-mir-6874	0.0784117
SV2B	hsa-mir-3198-2	0.0784075
SNRNP48	hsa-mir-320d-1	0.0784043
SUOX	hsa-mir-1296	0.0784025
PTAFR	hsa-mir-337	0.0784023
JHY	hsa-mir-218-1	0.0784022
PSMA1	hsa-mir-6514	0.0783985
MYO1C	hsa-mir-1296	0.0783964
EED	hsa-mir-627	0.0783935
METTL6	hsa-mir-5008	0.0783883
NT5C1B	hsa-mir-361	0.0783844
SLC7A7	hsa-mir-361	0.0783824
HSF5	hsa-mir-581	0.0783806
P3H2	hsa-mir-632	0.0783792
TTN	hsa-mir-2355	0.0783716
ETV4	hsa-mir-9-3	0.0783707
PHC3	hsa-mir-487a	0.0783691
HSD17B10	hsa-mir-497	0.0783687
SPATA31A7	hsa-mir-4665	0.0783639
SLC9A4	hsa-mir-4661	0.0783628
NOP2	hsa-mir-450b	0.0783619
ITGA3	hsa-mir-497	0.0783566
ISM2	hsa-mir-3126	0.0783476
GABRB3	hsa-mir-6503	0.0783472
SLCO2B1	hsa-mir-361	0.0783451
SLC6A4	hsa-mir-6834	0.078345
PCDHGB2	hsa-mir-2277	0.0783437
PNPLA1	hsa-mir-339	0.0783425
MYO1A	hsa-mir-3622b	0.0783347
MMP17	hsa-mir-18a	0.0783337
LRRC69	hsa-mir-4444-2	0.0783307
OTUB1	hsa-mir-1296	0.0783254
ZCCHC12	hsa-mir-190b	0.0783214
ZNF79	hsa-mir-5694	0.0783195
SRM	hsa-mir-628	0.0783182
ZNF506	hsa-mir-4665	0.0783158
TMTC1	hsa-mir-181c	0.0783114
PITX3	hsa-mir-301a	0.0783058
PRMT3	hsa-mir-487b	0.0783003
PTTG1	hsa-mir-199a-2	0.0782977
TTC5	hsa-mir-3920	0.0782957
ZNF516	hsa-mir-6894	0.0782884
COQ6	hsa-mir-133b	0.0782883
MIS18A	hsa-mir-219b	0.0782873
KRTAP1-5	hsa-mir-454	0.0782827
ZC3H6	hsa-mir-582	0.0782822
AIP	hsa-mir-194-2	0.0782796
ACP6	hsa-mir-6805	0.0782782
DUOXA1	hsa-mir-4286	0.0782743
CPQ	hsa-mir-133a-1	0.0782735
MKS1	hsa-mir-454	0.078271
GCOM1	hsa-mir-1237	0.0782705
DLL3	hsa-mir-382	0.0782703
RRP12	hsa-mir-6761	0.0782701
ISLR	hsa-mir-6871	0.0782691
UXT	hsa-mir-532	0.0782675
FXYD2	hsa-let-7g	0.0782622
FCMR	hsa-mir-17	0.0782612
TANGO2	hsa-mir-338	0.0782573
TTLL2	hsa-mir-3682	0.0782565
TMEM39A	hsa-mir-6739	0.0782559
LRP4	hsa-mir-4680	0.0782559
DNAAF5	hsa-mir-339	0.0782508
TMEM150C	hsa-mir-6718	0.0782499
ZNF423	hsa-mir-450a-1	0.0782479
ZNF639	hsa-mir-135b	0.0782475
SHCBP1	hsa-mir-552	0.0782474
GLMP	hsa-mir-188	0.0782468
PRMT7	hsa-let-7d	0.0782468
MUTYH	hsa-mir-6739	0.0782467
AKAP7	hsa-mir-485	0.0782461
KRTAP5-4	hsa-mir-4748	0.0782431
WNT2	hsa-mir-6806	0.0782382
LMO7	hsa-mir-4802	0.078237
CHAD	hsa-mir-1269a	0.0782358
ITSN1	hsa-mir-142	0.0782352
ALPK3	hsa-mir-6739	0.0782341
HOXD10	hsa-mir-1260b	0.078231
DISP2	hsa-mir-141	0.0782284
INTS2	hsa-mir-181b-1	0.0782282
SYNRG	hsa-let-7f-1	0.078223
GEMIN7	hsa-mir-199a-2	0.0782228
EMC4	hsa-mir-451a	0.0782225
LTO1	hsa-mir-548k	0.078218
SETD6	hsa-mir-199a-1	0.078216
PFN4	hsa-mir-4791	0.0782118
TRIM37	hsa-mir-199a-1	0.0782097
CD99	hsa-mir-210	0.0782094
NSD3	hsa-mir-151b	0.0782089
RPE	hsa-mir-548f-1	0.0782074
PAGR1	hsa-mir-5706	0.0782058
TMEM65	hsa-mir-3619	0.0782051
ELAPOR1	hsa-mir-7-1	0.078204
GSE1	hsa-mir-4728	0.0782037
NECAB1	hsa-mir-3926-2	0.0782029
ZNF8	hsa-mir-3127	0.0782013
PDK1	hsa-mir-3615	0.078193
MIB1	hsa-mir-6802	0.0781882
LUC7L	hsa-mir-511	0.0781868
GFRA4	hsa-mir-19b-1	0.0781865
APOL1	hsa-mir-150	0.0781852
FOXI1	hsa-mir-6511b-1	0.0781844
ANXA13	hsa-mir-3682	0.0781822
PHB2	hsa-mir-200c	0.078177
DOCK9	hsa-mir-92a-1	0.0781767
TMX2	hsa-mir-32	0.0781731
KLHDC9	hsa-mir-3200	0.0781728
H2BC10	hsa-mir-19b-2	0.0781701
TFF1	hsa-let-7a-1	0.0781676
ZNF69	hsa-mir-19b-1	0.078166
CCNT2	hsa-mir-5008	0.0781631
SCRN2	hsa-mir-449a	0.0781581
GCC1	hsa-mir-200c	0.0781566
RAB15	hsa-mir-454	0.0781536
TMSB10	hsa-mir-96	0.0781531
MMRN1	hsa-mir-431	0.0781504
ABI1	hsa-mir-6805	0.0781489
MLF2	hsa-mir-29b-1	0.0781456
KDM4C	hsa-mir-6777	0.078144
CEP19	hsa-mir-96	0.0781421
DENND10	hsa-mir-18b	0.0781415
UNC13D	hsa-mir-27b	0.0781379
LTA4H	hsa-mir-3616	0.0781376
UGT3A1	hsa-mir-23b	0.0781349
CDH1	hsa-mir-181b-1	0.0781306
BTBD6	hsa-mir-345	0.0781295
TAL1	hsa-mir-195	0.0781282
FURIN	hsa-mir-100	0.078128
C2orf50	hsa-mir-3652	0.0781252
FSTL1	hsa-mir-127	0.0781247
OR5C1	hsa-mir-136	0.0781185
MIB2	hsa-mir-552	0.0781177
SLC30A7	hsa-mir-362	0.0781162
SMIM11A	hsa-mir-299	0.0781143
HOXC6	hsa-mir-6501	0.0781055
C1orf174	hsa-mir-3622a	0.0781046
ABLIM2	hsa-mir-361	0.0781016
CHMP1A	hsa-mir-345	0.0781015
BSN	hsa-mir-664b	0.0780949
SHARPIN	hsa-mir-4442	0.0780934
PGGT1B	hsa-mir-1228	0.0780933
PSMC4	hsa-mir-195	0.0780928
CDC42EP4	hsa-mir-7-3	0.0780913
HJV	hsa-mir-577	0.0780893
SDHC	hsa-mir-128-1	0.0780847
VWA3A	hsa-mir-20b	0.0780838
ZNF680	hsa-mir-20a	0.0780808
ANKRD54	hsa-mir-3653	0.0780802
ZC3HC1	hsa-mir-652	0.0780778
INKA2	hsa-mir-3605	0.0780726
XPC	hsa-mir-542	0.0780724
MYO1D	hsa-mir-362	0.0780708
THY1	hsa-mir-5010	0.07807
KIAA0930	hsa-mir-3616	0.0780683
ARHGEF40	hsa-mir-10a	0.0780668
ADSL	hsa-mir-1181	0.0780647
MAP3K10	hsa-mir-6762	0.0780602
UQCC3	hsa-mir-301b	0.0780597
STX8	hsa-mir-5002	0.0780565
GEMIN4	hsa-mir-1296	0.0780564
NTSR2	hsa-let-7i	0.0780509
KIAA0513	hsa-mir-26b	0.0780494
NACC2	hsa-mir-6877	0.0780473
WRNIP1	hsa-mir-363	0.0780452
SMIM23	hsa-mir-542	0.0780451
CCDC6	hsa-mir-765	0.0780422
GCGR	hsa-mir-195	0.0780421
FRMPD2	hsa-mir-409	0.0780395
CLVS1	hsa-mir-28	0.0780378
ZSCAN22	hsa-mir-330	0.0780311
PLEKHG6	hsa-mir-365b	0.078031
MOCS3	hsa-mir-4728	0.0780268
KCTD6	hsa-mir-34b	0.078024
KCNE2	hsa-mir-382	0.0780233
PROC	hsa-mir-7110	0.0780202
KCNC1	hsa-mir-182	0.0780164
TTC32	hsa-mir-15a	0.0780077
MYL5	hsa-mir-377	0.0780072
LZTS2	hsa-mir-1307	0.0780057
RBM24	hsa-mir-450a-2	0.0780055
SARS1	hsa-mir-6871	0.0780054
COQ8B	hsa-mir-10b	0.0780026
ERICH3	hsa-mir-6788	0.0779996
MACIR	hsa-mir-3126	0.0779967
CALML3	hsa-mir-26a-2	0.0779962
TRPV2	hsa-mir-193a	0.077991
CYHR1	hsa-mir-664a	0.0779888
GPRIN3	hsa-mir-299	0.0779821
DHX15	hsa-mir-4677	0.0779801
C20orf202	hsa-mir-210	0.0779785
OR13J1	hsa-mir-365a	0.0779765
CCDC81	hsa-mir-2355	0.0779753
USHBP1	hsa-mir-195	0.0779684
BTN3A3	hsa-mir-589	0.0779673
KLRB1	hsa-mir-142	0.0779663
PCGF2	hsa-mir-4419b	0.0779608
FAM43A	hsa-mir-376a-1	0.0779536
SLC25A10	hsa-mir-4442	0.0779524
TMX1	hsa-mir-195	0.0779512
ASAH1	hsa-mir-1271	0.0779462
CCL22	hsa-mir-338	0.0779455
NOVA2	hsa-mir-150	0.077945
GALC	hsa-mir-5091	0.0779436
TSSC4	hsa-mir-210	0.0779409
IMPG2	hsa-mir-4651	0.0779394
SOX8	hsa-mir-20a	0.0779385
ZNF410	hsa-mir-6868	0.0779372
TDRD12	hsa-mir-1185-1	0.0779351
TMEM129	hsa-mir-181b-2	0.0779329
SLK	hsa-mir-1307	0.0779322
PRR36	hsa-mir-624	0.0779315
ROPN1L	hsa-mir-449b	0.0779278
ILKAP	hsa-mir-548au	0.0779252
PGLS	hsa-mir-224	0.0779233
FBXO36	hsa-mir-874	0.0779215
MTHFD2L	hsa-mir-4677	0.0779203
ZC3H11A	hsa-mir-3940	0.0779195
SLC22A16	hsa-mir-589	0.0779162
DGCR6L	hsa-mir-185	0.0779142
PCDHA13	hsa-mir-653	0.0779094
ADH6	hsa-mir-4651	0.0779076
ATP5MG	hsa-mir-21	0.0779076
GAB2	hsa-mir-4797	0.0779042
WDR49	hsa-mir-449b	0.0779028
TPST2	hsa-mir-5003	0.0779009
LRP12	hsa-mir-205	0.0778994
TDG	hsa-mir-6865	0.0778987
ZNF729	hsa-mir-3942	0.0778976
RNF11	hsa-mir-4733	0.0778939
GPR160	hsa-mir-4680	0.0778909
FIGLA	hsa-mir-3653	0.0778904
WASHC4	hsa-mir-6818	0.0778894
POU6F2	hsa-mir-493	0.0778891
TMEM143	hsa-let-7b	0.0778863
C5orf34	hsa-mir-27b	0.0778856
CRISP3	hsa-mir-615	0.0778842
METTL14	hsa-mir-181b-2	0.0778837
RPLP2	hsa-mir-210	0.077879
FASLG	hsa-mir-3174	0.0778782
OR5P2	hsa-mir-202	0.0778774
ANAPC15	hsa-mir-4742	0.0778701
GATA4	hsa-mir-3615	0.0778672
SETD2	hsa-mir-191	0.0778656
TCAF1	hsa-mir-4668	0.0778624
ABCD3	hsa-mir-372	0.077861
LYPD5	hsa-mir-200a	0.0778594
ANXA10	hsa-mir-1249	0.0778515
SMURF1	hsa-mir-4435-1	0.0778487
PPFIBP2	hsa-mir-1245a	0.0778429
CABYR	hsa-mir-96	0.0778423
RNF167	hsa-mir-324	0.0778416
DCAF4	hsa-mir-424	0.0778393
CFAP52	hsa-mir-133b	0.0778368
SCAP	hsa-mir-5008	0.0778345
COPB1	hsa-mir-3922	0.0778323
RAD51C	hsa-mir-301a	0.0778313
MARF1	hsa-mir-30a	0.0778292
TMTC1	hsa-mir-372	0.0778291
NELL1	hsa-mir-5004	0.0778253
RNF175	hsa-mir-181c	0.0778247
UBE2D3	hsa-mir-181b-1	0.0778192
CTU2	hsa-mir-328	0.0778183
TLCD3A	hsa-mir-92a-1	0.077817
ERVH48-1	hsa-mir-101-1	0.077815
KCNT1	hsa-mir-3677	0.077814
NOMO3	hsa-mir-4742	0.0778139
BEST4	hsa-mir-7854	0.0778117
ILRUN	hsa-mir-542	0.0778109
SYNC	hsa-mir-500a	0.0778105
COQ6	hsa-mir-193b	0.0778018
LDLRAD3	hsa-mir-324	0.0778015
THAP9	hsa-mir-30d	0.0777997
GSTM4	hsa-mir-581	0.0777994
HPS4	hsa-mir-4435-1	0.0777989
FMO5	hsa-mir-193a	0.0777965
CLOCK	hsa-mir-219a-1	0.0777937
ZNF576	hsa-mir-328	0.0777911
NDUFB10	hsa-mir-410	0.077791
TP53I11	hsa-mir-127	0.0777874
PITPNM1	hsa-mir-378c	0.077781
WDR5B	hsa-mir-3920	0.0777802
FTCDNL1	hsa-mir-1260b	0.0777786
QSER1	hsa-mir-6802	0.0777773
MXI1	hsa-mir-589	0.0777767
HOXB6	hsa-mir-92b	0.0777763
MEX3D	hsa-mir-874	0.0777743
ATP6V0D2	hsa-mir-449b	0.0777741
RDH12	hsa-mir-339	0.0777734
TMPRSS11D	hsa-mir-5092	0.0777732
CCL14	hsa-mir-223	0.0777701
CLDND2	hsa-mir-432	0.0777701
VPS72	hsa-mir-378a	0.077769
LRAT	hsa-mir-93	0.0777672
ZSCAN31	hsa-mir-6798	0.0777665
GPR176	hsa-mir-185	0.0777646
TNNC2	hsa-mir-200c	0.0777636
RAB39B	hsa-mir-600	0.0777632
MPRIP	hsa-mir-484	0.0777624
WDR77	hsa-mir-3942	0.07776
TOE1	hsa-mir-153-1	0.0777575
CD320	hsa-mir-423	0.0777557
MYO9A	hsa-mir-181a-1	0.0777553
CNTNAP3	hsa-mir-4715	0.0777551
SMIM17	hsa-mir-28	0.0777525
APOBEC2	hsa-mir-4651	0.0777504
GSTM4	hsa-mir-1537	0.07775
TUSC3	hsa-mir-6818	0.0777476
TFR2	hsa-mir-130a	0.0777397
PTH2R	hsa-mir-3920	0.0777378
ZC3HAV1	hsa-mir-6821	0.0777378
TAF7	hsa-mir-150	0.0777375
SPRTN	hsa-mir-181d	0.0777358
NAA25	hsa-mir-3917	0.0777341
TST	hsa-mir-4638	0.077732
VXN	hsa-mir-767	0.0777319
KIF13A	hsa-mir-134	0.077729
SLC39A5	hsa-mir-4746	0.0777239
S100A5	hsa-mir-4733	0.0777236
NPIPB2	hsa-mir-127	0.0777162
LRFN3	hsa-mir-548d-1	0.077714
EPOR	hsa-mir-497	0.0777076
CACNA2D4	hsa-mir-550a-2	0.0777074
BLOC1S2	hsa-mir-1307	0.0777067
RXRG	hsa-mir-4748	0.0777049
CCR5	hsa-mir-3174	0.077703
CETN2	hsa-mir-492	0.0777028
SPDYE1	hsa-mir-4522	0.0777023
SLC51B	hsa-mir-423	0.0777017
THAP1	hsa-mir-374b	0.0777013
CSMD1	hsa-mir-3622b	0.0777003
SIDT2	hsa-mir-675	0.0776995
C2orf16	hsa-mir-6726	0.0776984
AP3S2	hsa-mir-5000	0.0776977
MOCS3	hsa-mir-4756	0.0776966
PSME3	hsa-mir-423	0.0776964
GAPT	hsa-mir-4791	0.0776933
CD74	hsa-mir-340	0.077691
CPNE8	hsa-mir-3152	0.07769
SLC11A2	hsa-mir-195	0.0776894
RHPN1	hsa-mir-452	0.077689
DCAF17	hsa-mir-424	0.0776885
ASNSD1	hsa-mir-598	0.0776869
GTF3C2	hsa-mir-6882	0.0776853
OGFOD3	hsa-mir-935	0.07768
TNFRSF9	hsa-mir-6877	0.0776771
PXMP4	hsa-mir-3652	0.077677
LBR	hsa-mir-4444-1	0.0776736
KLK4	hsa-mir-6511b-2	0.0776659
TTC21A	hsa-mir-5695	0.077665
BDH2	hsa-mir-4782	0.0776647
BTF3	hsa-mir-632	0.0776643
VEGFA	hsa-mir-589	0.0776629
MICAL1	hsa-mir-3126	0.0776626
MARCHF3	hsa-mir-576	0.0776567
KEL	hsa-mir-1306	0.0776528
NR6A1	hsa-mir-217	0.0776482
OAZ1	hsa-mir-6854	0.0776464
DENND2A	hsa-mir-450b	0.0776459
ABRAXAS2	hsa-mir-1307	0.0776445
NSMCE1	hsa-mir-22	0.0776423
MAIP1	hsa-mir-26b	0.0776389
FGFR2	hsa-mir-6511b-2	0.0776371
BPNT1	hsa-mir-495	0.0776354
SLF1	hsa-mir-885	0.0776317
ADGRL4	hsa-mir-3074	0.0776297
OLA1	hsa-mir-485	0.0776256
WARS2	hsa-mir-191	0.0776237
ACSM4	hsa-mir-7854	0.0776208
MGAT5B	hsa-mir-3617	0.0776205
C1orf105	hsa-mir-339	0.0776187
SUMF2	hsa-mir-659	0.0776158
TMX3	hsa-mir-190a	0.0776151
MMP1	hsa-mir-615	0.0776132
NUDT8	hsa-mir-4699	0.0776093
PIGBOS1	hsa-let-7a-3	0.0776085
ELK4	hsa-mir-9-2	0.0776074
TOR1A	hsa-mir-942	0.0776069
ZNF573	hsa-mir-3917	0.0776052
CCNB1	hsa-mir-1284	0.0776013
LLGL1	hsa-mir-501	0.0775996
NIPSNAP3B	hsa-mir-1249	0.0775967
TAF8	hsa-mir-365b	0.0775967
CCDC102B	hsa-mir-1301	0.0775942
NBPF12	hsa-mir-376b	0.0775941
DNAH2	hsa-mir-361	0.0775935
PURA	hsa-mir-142	0.0775934
ATF7	hsa-mir-3667	0.0775927
CYRIA	hsa-mir-3140	0.0775926
ADCK5	hsa-mir-493	0.0775905
INO80E	hsa-mir-34b	0.0775806
RNF40	hsa-mir-10b	0.0775787
BCL9	hsa-mir-3136	0.0775786
USP1	hsa-mir-4662a	0.077574
GLS2	hsa-mir-28	0.0775713
ZNF92	hsa-mir-3680-1	0.0775661
LHPP	hsa-mir-133a-2	0.0775646
PIH1D2	hsa-mir-218-1	0.0775645
ZNF385A	hsa-mir-218-1	0.0775642
NBPF20	hsa-mir-4742	0.077561
SLC9A1	hsa-mir-7-1	0.077561
FOXN2	hsa-mir-105-2	0.0775592
MSTN	hsa-mir-518b	0.077556
SAPCD1	hsa-mir-183	0.0775518
KCNJ5	hsa-mir-125b-2	0.0775513
ZNF730	hsa-mir-4665	0.077546
LRPPRC	hsa-mir-556	0.0775437
LRRC28	hsa-mir-3140	0.0775413
DYNLL1	hsa-mir-4726	0.0775411
CAND1	hsa-mir-3913-2	0.0775399
PRTN3	hsa-mir-466	0.0775381
PATL1	hsa-mir-5703	0.0775335
SORT1	hsa-mir-4664	0.0775294
CDC6	hsa-mir-543	0.0775275
NIFK	hsa-mir-577	0.0775256
CDK18	hsa-mir-452	0.0775195
DARS2	hsa-mir-6806	0.0775178
FTSJ1	hsa-mir-3174	0.0775164
TRIR	hsa-mir-106b	0.0775133
KCNC1	hsa-mir-96	0.0775128
C4BPB	hsa-mir-4444-2	0.0775109
HSPA14	hsa-mir-16-1	0.0775105
ACVR2B	hsa-let-7f-2	0.0775099
SYT2	hsa-mir-501	0.0775074
GRAMD2A	hsa-mir-550a-2	0.0775044
HADHB	hsa-mir-4726	0.0775031
EXPH5	hsa-mir-4651	0.0775021
AGBL3	hsa-mir-3130-2	0.077502
EPB41L2	hsa-mir-27a	0.0775008
DNASE2	hsa-mir-1306	0.0775001
TDRP	hsa-mir-133a-2	0.0774997
SENP6	hsa-mir-4449	0.0774987
RNF182	hsa-mir-889	0.0774982
BANP	hsa-mir-6805	0.0774963
JARID2	hsa-mir-642a	0.0774958
TEX101	hsa-mir-361	0.0774944
C1QB	hsa-mir-4461	0.0774942
DGCR6L	hsa-let-7c	0.0774908
BCL7B	hsa-mir-25	0.0774898
CCDC169	hsa-mir-5008	0.077487
C3orf62	hsa-mir-191	0.0774866
ANKRD54	hsa-mir-548d-2	0.0774821
ERICH3	hsa-mir-92b	0.0774819
SORT1	hsa-mir-197	0.0774819
ABTB2	hsa-mir-655	0.0774807
SMIM22	hsa-mir-548o-2	0.0774803
C9orf64	hsa-mir-3152	0.077477
GGA2	hsa-mir-29b-2	0.0774756
IRF2BP1	hsa-let-7f-2	0.0774749
NUTM2D	hsa-mir-1287	0.0774748
MED28	hsa-mir-181a-1	0.0774635
LILRB1	hsa-mir-223	0.0774623
RAP2C	hsa-mir-219b	0.0774596
ZNF648	hsa-mir-338	0.0774585
