ensembl_gene_id	miRNA_ID	MI
CD81	hsa-mir-1915	0.187116
ARHGAP31	hsa-mir-181a-1	0.187101
SV2A	hsa-mir-26a-2	0.187094
ZBTB3	hsa-mir-210	0.187059
MBTPS1	hsa-mir-140	0.187028
MAPK11	hsa-mir-3934	0.187012
CWF19L1	hsa-mir-9-1	0.186954
SOX13	hsa-mir-296	0.186928
MRPL45	hsa-mir-3926-2	0.186915
SBDS	hsa-mir-181b-2	0.186915
PIEZO1	hsa-mir-4745	0.186838
ZNF467	hsa-mir-5683	0.186829
PDGFB	hsa-mir-4677	0.186807
ZNF322	hsa-mir-432	0.18678
SLC3A2	hsa-mir-5193	0.186779
VPS36	hsa-mir-3680-2	0.186775
ADAMTS4	hsa-mir-3619	0.186715
KLHL3	hsa-mir-501	0.186701
MIF4GD	hsa-mir-4435-1	0.186672
CMTR1	hsa-mir-6511b-1	0.186665
FMO3	hsa-mir-133a-1	0.186635
C8orf58	hsa-mir-101-1	0.186626
TNKS2	hsa-mir-182	0.186593
TTC30A	hsa-mir-1306	0.186582
TTC21B	hsa-mir-548d-2	0.186565
LMLN	hsa-mir-4714	0.186561
OR2S2	hsa-mir-4773-2	0.186556
DBP	hsa-mir-548s	0.186553
LTK	hsa-mir-1910	0.186535
DLL3	hsa-mir-151a	0.186534
FAM117B	hsa-mir-450b	0.186528
OTOP2	hsa-mir-181a-2	0.186508
ALOX12	hsa-mir-4726	0.186461
OPN3	hsa-mir-205	0.186455
CD1E	hsa-mir-103a-1	0.186453
MRPL4	hsa-mir-6762	0.186412
ATP2A3	hsa-mir-193a	0.186406
ZNF639	hsa-mir-6761	0.186375
SYP	hsa-mir-4419b	0.186331
DDX10	hsa-mir-139	0.18633
MRPS2	hsa-mir-1229	0.186315
SRP68	hsa-mir-194-1	0.18629
ZNF329	hsa-mir-3622b	0.186236
INHBC	hsa-mir-3680-1	0.186181
MYBL2	hsa-mir-580	0.186122
OMD	hsa-mir-3655	0.186117
EBF4	hsa-mir-656	0.186003
NAV1	hsa-mir-1307	0.186
HECTD1	hsa-mir-20b	0.185999
TMBIM4	hsa-mir-664b	0.185993
TAS2R10	hsa-mir-1914	0.185918
EPHA3	hsa-let-7i	0.185904
LRRC31	hsa-mir-182	0.185797
COPS4	hsa-mir-6777	0.185786
FAM71E1	hsa-mir-6513	0.185733
COL16A1	hsa-mir-6805	0.185712
GPR89B	hsa-mir-505	0.185706
CPNE6	hsa-mir-501	0.185701
C8orf58	hsa-mir-101-2	0.18567
KCTD8	hsa-mir-105-2	0.185668
GARS1	hsa-mir-4638	0.185646
RAMP2	hsa-mir-5695	0.18564
CCDC69	hsa-mir-4420	0.185636
UXT	hsa-mir-26b	0.185612
FOXN1	hsa-mir-144	0.185538
OR6T1	hsa-mir-181a-2	0.185516
SREK1	hsa-mir-1226	0.185481
LETM1	hsa-mir-30c-2	0.185471
MYBL2	hsa-mir-99a	0.185461
H4-16	hsa-mir-6737	0.185449
MARK2	hsa-mir-642a	0.18543
ANOS1	hsa-mir-338	0.185413
RBM3	hsa-mir-22	0.185411
COL7A1	hsa-mir-1537	0.185398
SAMD10	hsa-mir-16-2	0.185313
SGCE	hsa-mir-3922	0.185308
COL16A1	hsa-mir-584	0.185305
WFDC10A	hsa-mir-1301	0.18529
TMEM268	hsa-mir-3926-2	0.185279
AGBL3	hsa-mir-145	0.185265
UBL5	hsa-mir-372	0.185184
BCL7A	hsa-mir-4787	0.185165
VMA21	hsa-mir-452	0.185125
RAP1GDS1	hsa-mir-548o-2	0.185123
SLC9A2	hsa-mir-5706	0.185104
LYRM1	hsa-mir-3190	0.185104
YES1	hsa-mir-33a	0.185082
OTOA	hsa-mir-492	0.185082
EIF2B5	hsa-mir-372	0.185074
AGO1	hsa-mir-372	0.184999
CALCB	hsa-mir-326	0.184981
ULK1	hsa-mir-224	0.184968
CNTN4	hsa-mir-574	0.184962
UBP1	hsa-mir-5698	0.18494
WRN	hsa-mir-579	0.184936
DCUN1D1	hsa-mir-28	0.184894
NHLRC3	hsa-mir-27b	0.184892
PRR7	hsa-mir-1284	0.184889
PCDHB6	hsa-mir-500a	0.18485
ADCY5	hsa-mir-183	0.18484
ADORA1	hsa-mir-3127	0.184817
FOXE3	hsa-mir-4787	0.184788
SLC7A2	hsa-mir-340	0.184666
DDX27	hsa-mir-3690-1	0.184594
SMARCB1	hsa-mir-301b	0.184584
LSM1	hsa-mir-1-2	0.184563
GDF7	hsa-mir-219b	0.184554
EGFL6	hsa-mir-584	0.184545
TDRD6	hsa-mir-885	0.184542
TIPIN	hsa-mir-625	0.184532
ZNF630	hsa-mir-4640	0.184529
TAF1L	hsa-mir-22	0.18451
SLC25A51	hsa-mir-101-2	0.184496
GALNT10	hsa-let-7f-2	0.184462
CHRAC1	hsa-mir-151a	0.184389
TIMP2	hsa-mir-23a	0.184388
TICAM2	hsa-mir-3614	0.184375
ZC3HAV1L	hsa-mir-767	0.184358
ZDHHC2	hsa-mir-6806	0.184358
PTPRN2	hsa-mir-339	0.184357
RANGRF	hsa-mir-548b	0.184336
ZSCAN22	hsa-mir-320d-1	0.184316
CEP250	hsa-mir-424	0.184299
YIPF7	hsa-mir-186	0.184272
FBXL3	hsa-mir-3680-2	0.184264
EFCAB7	hsa-mir-5004	0.184258
CCDC142	hsa-mir-224	0.18413
RCBTB1	hsa-mir-9-3	0.184089
MRPS35	hsa-mir-128-1	0.184086
CBX2	hsa-mir-3617	0.184053
RCC2	hsa-mir-5092	0.184043
ZNF581	hsa-mir-3617	0.184029
ST8SIA1	hsa-mir-205	0.184027
GJC3	hsa-mir-3664	0.183989
RALGAPA2	hsa-mir-2276	0.183923
GRAP	hsa-mir-552	0.183908
LAMTOR1	hsa-mir-6805	0.183825
MVK	hsa-mir-652	0.183824
GSG1L	hsa-mir-508	0.183812
PQBP1	hsa-mir-26b	0.183788
MCTP1	hsa-mir-4741	0.183733
TAS2R31	hsa-mir-6737	0.183723
ZNF354C	hsa-mir-204	0.183707
FXYD2	hsa-mir-4666a	0.183707
C1orf56	hsa-mir-26b	0.183692
STN1	hsa-mir-616	0.183669
NFAT5	hsa-mir-93	0.183666
BCL2	hsa-mir-505	0.183636
RPS19BP1	hsa-mir-491	0.183635
TMEM71	hsa-mir-30d	0.183629
ROMO1	hsa-mir-760	0.183604
CUX2	hsa-mir-499a	0.183591
MAGEA11	hsa-mir-584	0.183585
CUL3	hsa-mir-7-1	0.18358
DYNC2I2	hsa-mir-3926-1	0.183579
VOPP1	hsa-mir-4758	0.183561
AKIRIN1	hsa-mir-93	0.183554
GABRE	hsa-mir-150	0.183554
C2orf92	hsa-mir-653	0.183458
ZSCAN9	hsa-mir-1269a	0.183445
LRRC69	hsa-mir-4661	0.183402
ASB2	hsa-mir-361	0.18337
TPRKB	hsa-mir-10a	0.183358
CPAMD8	hsa-mir-548v	0.183348
UTP11	hsa-mir-1307	0.183334
DEPDC4	hsa-mir-532	0.183319
MAMDC2	hsa-mir-874	0.183266
TTI1	hsa-mir-4680	0.183229
RTL9	hsa-mir-128-2	0.183201
NUP43	hsa-mir-6821	0.183181
MTERF4	hsa-mir-7-3	0.18318
NUDT4	hsa-mir-3652	0.183175
ZNF394	hsa-mir-5004	0.183139
TMEM87B	hsa-mir-4758	0.183121
NTMT1	hsa-mir-576	0.183117
PSG5	hsa-mir-3191	0.183115
ACTG2	hsa-mir-4449	0.18311
WASHC3	hsa-mir-942	0.1831
SLC25A32	hsa-mir-1228	0.183073
MOB4	hsa-mir-10a	0.183059
RIPPLY2	hsa-mir-3616	0.183053
AMH	hsa-mir-3926-1	0.183045
SCART1	hsa-mir-625	0.182972
HCLS1	hsa-mir-15a	0.182964
HOXA6	hsa-mir-181b-2	0.182934
PCMTD1	hsa-let-7a-1	0.18289
PYROXD2	hsa-mir-4645	0.18287
FAM186B	hsa-mir-6806	0.182842
SFXN4	hsa-mir-218-1	0.182827
SCNN1A	hsa-mir-6833	0.182827
HMMR	hsa-mir-6781	0.182822
CXCR2	hsa-mir-374a	0.182811
MMP24	hsa-mir-101-2	0.18281
PPT2	hsa-mir-6741	0.182807
COA4	hsa-mir-4742	0.182803
HDDC3	hsa-mir-532	0.182783
ZNF585A	hsa-mir-95	0.182781
C9orf64	hsa-mir-3191	0.18277
PRMT8	hsa-mir-1228	0.182762
VBP1	hsa-mir-183	0.182761
GPC2	hsa-mir-4419b	0.182744
RETREG1	hsa-mir-1266	0.182739
TSPYL4	hsa-mir-130b	0.18271
PLAA	hsa-mir-491	0.182659
MYRFL	hsa-mir-582	0.18264
PAPOLG	hsa-mir-374b	0.182636
MED28	hsa-mir-494	0.182582
ANXA13	hsa-mir-636	0.182552
KCTD15	hsa-mir-4636	0.18253
PRPF40A	hsa-mir-450b	0.182506
NBR1	hsa-mir-24-1	0.182483
LANCL1	hsa-mir-320b-1	0.182439
ADGRG2	hsa-mir-505	0.18242
SNX24	hsa-mir-5004	0.182416
LRRIQ1	hsa-mir-18b	0.18231
XRCC5	hsa-mir-450b	0.182302
DYNAP	hsa-mir-642a	0.182293
BRF1	hsa-mir-935	0.182292
OR2B6	hsa-mir-1254-2	0.182281
ADGRF4	hsa-mir-5003	0.182279
PARVB	hsa-mir-5699	0.182256
HINT3	hsa-mir-5193	0.182254
PINLYP	hsa-mir-6798	0.182253
KRT14	hsa-mir-1537	0.182195
ZNF664	hsa-mir-675	0.18219
GPC1	hsa-mir-1266	0.182186
COPS7A	hsa-mir-5706	0.182184
SFR1	hsa-mir-6737	0.182156
VPS72	hsa-mir-34c	0.182142
HDAC6	hsa-mir-26a-1	0.182119
GPATCH1	hsa-mir-377	0.18209
TBC1D16	hsa-mir-4662a	0.182075
AMH	hsa-mir-5695	0.182045
SAGE1	hsa-mir-6892	0.182042
FCGR2B	hsa-mir-4758	0.18204
ARHGEF2	hsa-mir-3074	0.182022
EIF4EBP3	hsa-mir-656	0.182017
MUSK	hsa-mir-219b	0.182009
COQ6	hsa-mir-4725	0.181999
SIPA1L2	hsa-mir-19b-2	0.181997
SCML4	hsa-mir-15a	0.181996
PCMTD1	hsa-let-7a-3	0.181974
NKPD1	hsa-mir-598	0.181928
KLF5	hsa-mir-30d	0.181921
ANKRD23	hsa-mir-26b	0.181907
ARL13A	hsa-mir-6737	0.181906
RMDN2	hsa-mir-128-2	0.181898
OSGEPL1	hsa-mir-4724	0.181838
TMEM219	hsa-mir-1288	0.181814
MMP24	hsa-mir-101-1	0.181778
CCT5	hsa-mir-6514	0.1817
SHPK	hsa-mir-193a	0.181668
CCIN	hsa-mir-107	0.181667
BBS10	hsa-mir-432	0.181654
CASP1	hsa-mir-526b	0.18161
AGAP5	hsa-mir-6781	0.181591
GPR31	hsa-mir-3605	0.181565
PPP6R3	hsa-mir-301b	0.181531
PEX1	hsa-mir-93	0.181526
TP53TG5	hsa-mir-320d-1	0.181523
PPIG	hsa-mir-6516	0.181517
TMEM199	hsa-mir-423	0.181511
PLXNA3	hsa-mir-28	0.181494
AKT1	hsa-mir-320d-1	0.181483
SYNPR	hsa-mir-935	0.181475
HNRNPH2	hsa-mir-4638	0.18142
H1-6	hsa-mir-6818	0.181417
PDK2	hsa-mir-152	0.181393
GDAP1	hsa-mir-551b	0.181355
ERICH6B	hsa-mir-219b	0.18134
SNX8	hsa-mir-106a	0.181336
MAST2	hsa-mir-96	0.181319
HINFP	hsa-mir-429	0.181316
HLA-DMB	hsa-mir-27a	0.181309
NUPR2	hsa-mir-5706	0.181296
ENTR1	hsa-mir-1254-1	0.181295
IL13RA2	hsa-mir-103a-2	0.181295
NPIPB6	hsa-mir-190b	0.181292
RABEP2	hsa-mir-136	0.181291
IGFBP3	hsa-mir-6788	0.181284
IL18R1	hsa-mir-5008	0.18119
CFAP77	hsa-mir-506	0.18118
SLC25A48	hsa-mir-4443	0.181163
P2RY13	hsa-mir-3605	0.181159
ZNF385C	hsa-mir-7-3	0.181145
ABCA5	hsa-mir-502	0.181133
RDH5	hsa-mir-4286	0.181078
SRSF3	hsa-mir-5004	0.18107
ICAM3	hsa-mir-4745	0.181069
CEP128	hsa-mir-376a-1	0.181065
SUB1	hsa-mir-4793	0.18106
PPEF1	hsa-mir-874	0.181021
RAD52	hsa-mir-4733	0.181015
NAT2	hsa-mir-492	0.181007
ARV1	hsa-mir-4802	0.180962
SLC38A9	hsa-mir-664a	0.180924
POLDIP2	hsa-mir-423	0.180899
SPTLC1	hsa-mir-7-1	0.180894
BMPR1B	hsa-mir-5193	0.180893
PLCD3	hsa-mir-16-1	0.180892
PHF13	hsa-mir-3173	0.180884
ITGA11	hsa-mir-4680	0.180878
SIX3	hsa-mir-744	0.180823
POTEI	hsa-mir-3130-2	0.180795
GSTA3	hsa-mir-130a	0.180784
CAP1	hsa-mir-5684	0.180779
OLFM1	hsa-mir-101-2	0.180772
NDUFB7	hsa-mir-323b	0.180769
MICAL3	hsa-mir-4326	0.180761
PTPRS	hsa-mir-450a-1	0.180753
LAMC2	hsa-mir-1537	0.180739
HDGFL2	hsa-mir-146a	0.180721
CHADL	hsa-mir-217	0.180704
SDK2	hsa-mir-518e	0.180687
PSMG1	hsa-mir-642a	0.180638
SPTBN1	hsa-mir-374b	0.180605
HSPA6	hsa-mir-6871	0.180604
CES3	hsa-mir-204	0.180589
LIPM	hsa-mir-323b	0.180585
SRRM4	hsa-mir-1245a	0.180538
DDX56	hsa-mir-33a	0.180534
DNAJC27	hsa-mir-3173	0.180524
MT-ND5	hsa-mir-219b	0.180519
FNIP2	hsa-mir-144	0.180491
KCNJ18	hsa-mir-205	0.180479
COLQ	hsa-mir-320b-2	0.180435
OSR2	hsa-mir-584	0.180426
MRPL17	hsa-mir-500a	0.180417
ELF5	hsa-mir-3130-2	0.1804
RTBDN	hsa-mir-574	0.180396
PLEKHM1	hsa-mir-598	0.18039
SNX18	hsa-mir-105-1	0.180365
TRAFD1	hsa-mir-134	0.18035
BBS9	hsa-mir-632	0.180342
CDT1	hsa-mir-1307	0.180323
NPAS1	hsa-mir-196b	0.180303
XRCC2	hsa-mir-5008	0.1803
HEBP1	hsa-mir-409	0.180293
UPK3B	hsa-mir-3926-2	0.180286
NENF	hsa-mir-154	0.180273
DAGLA	hsa-mir-10a	0.180253
ADGRB2	hsa-mir-598	0.180245
MVP	hsa-let-7f-1	0.180243
RUNDC3B	hsa-mir-133b	0.180218
ALDH8A1	hsa-mir-340	0.180201
MC5R	hsa-mir-1976	0.180181
C6orf132	hsa-mir-5193	0.18018
LRRC31	hsa-mir-4699	0.180153
SMARCD3	hsa-mir-6842	0.180151
TAS1R3	hsa-mir-196a-1	0.180147
PKDCC	hsa-mir-1306	0.180123
POU4F3	hsa-mir-4784	0.180122
ZBTB7C	hsa-mir-1287	0.180116
MNS1	hsa-mir-3664	0.180111
ZNF345	hsa-mir-219b	0.180089
EFNB2	hsa-mir-342	0.180054
TNNT2	hsa-mir-1266	0.180037
CYFIP1	hsa-mir-6503	0.180026
PSKH2	hsa-mir-7705	0.180024
RMDN1	hsa-mir-450b	0.18002
TPM3	hsa-mir-3939	0.180014
ANXA11	hsa-mir-96	0.179986
CNNM2	hsa-mir-4668	0.179978
EID1	hsa-mir-3614	0.179962
NUDCD2	hsa-mir-6781	0.179939
ANK3	hsa-mir-191	0.179938
FAM89B	hsa-mir-218-2	0.179918
TMEM223	hsa-mir-1976	0.179917
KCTD5	hsa-mir-147b	0.179898
GLO1	hsa-mir-877	0.179876
NDUFS6	hsa-mir-1266	0.179842
OLFM1	hsa-mir-101-1	0.179841
ZBTB5	hsa-mir-2276	0.179828
TSPAN33	hsa-mir-23b	0.179826
C6orf47	hsa-mir-887	0.17982
FAM104A	hsa-mir-4742	0.179805
SNRNP48	hsa-mir-6844	0.179765
RASSF2	hsa-mir-337	0.179763
MORN5	hsa-mir-106b	0.179742
ZNF19	hsa-mir-125b-2	0.179728
SPRING1	hsa-mir-5699	0.179728
ARFGAP1	hsa-mir-656	0.179727
KIFBP	hsa-mir-598	0.17972
BIN1	hsa-mir-33b	0.179718
PIDD1	hsa-mir-409	0.179686
IL13RA2	hsa-mir-103a-1	0.179663
RAB18	hsa-mir-658	0.179643
PEX13	hsa-mir-10a	0.179623
PTPN20	hsa-mir-1249	0.179613
TRIM55	hsa-mir-23c	0.179605
KCTD9	hsa-mir-33a	0.179559
HAUS8	hsa-mir-1270	0.179541
TMPRSS9	hsa-mir-139	0.179529
GAK	hsa-mir-181d	0.17949
TJAP1	hsa-mir-92a-1	0.179487
NCLN	hsa-mir-3917	0.17942
ORC6	hsa-mir-135b	0.179412
AGAP3	hsa-mir-4638	0.179407
SLC39A9	hsa-mir-3940	0.179407
H4C14	hsa-mir-1284	0.179286
COA3	hsa-mir-548q	0.179276
SSH3	hsa-mir-6716	0.179212
TRMT1	hsa-mir-15b	0.179201
LYPD8	hsa-mir-328	0.179194
ZNF251	hsa-mir-5699	0.179175
SNAP47	hsa-mir-34a	0.179161
HMOX2	hsa-mir-6788	0.179154
TTLL5	hsa-mir-10a	0.179144
EVI2A	hsa-mir-3605	0.179129
URGCP-MRPS24	hsa-mir-2115	0.179126
DBNDD2	hsa-mir-194-1	0.179125
UBA7	hsa-mir-223	0.179098
MTCL1	hsa-let-7f-1	0.179084
SMARCAD1	hsa-mir-6777	0.179073
NDUFS4	hsa-mir-6513	0.179068
CNTN2	hsa-mir-1914	0.179011
COPS7A	hsa-mir-1249	0.179005
MRPS36	hsa-mir-7-3	0.178979
SNTB1	hsa-mir-1228	0.178976
BTBD9	hsa-mir-99a	0.178964
LIN7A	hsa-mir-6734	0.178948
ARHGEF11	hsa-mir-600	0.178889
SH3BGRL2	hsa-mir-1226	0.178875
TNFAIP8L3	hsa-mir-374c	0.178855
CALB1	hsa-mir-1537	0.178845
TRIM67	hsa-mir-548o-2	0.178822
DNAH11	hsa-mir-561	0.17882
SLC30A4	hsa-mir-1180	0.178802
KLF3	hsa-mir-6510	0.178801
PXK	hsa-mir-27b	0.178789
FOXRED2	hsa-mir-6826	0.178783
GATB	hsa-mir-616	0.178768
MTA2	hsa-mir-370	0.178758
SLC18A1	hsa-mir-3940	0.178747
KPNA7	hsa-mir-1277	0.17874
MOCS2	hsa-mir-4443	0.178721
CLPX	hsa-mir-580	0.17871
PDE4C	hsa-mir-328	0.178669
TRAF5	hsa-mir-23b	0.178632
SPTSSB	hsa-mir-320c-2	0.178622
CCDC47	hsa-mir-1343	0.178618
SARNP	hsa-mir-19b-1	0.178567
TMEM143	hsa-mir-4745	0.178545
EBLN2	hsa-mir-6737	0.178519
TMOD1	hsa-mir-6875	0.178502
MLX	hsa-mir-548q	0.178483
PLAU	hsa-mir-6868	0.178477
PON2	hsa-mir-93	0.178474
PSMB4	hsa-mir-496	0.178449
RBP1	hsa-mir-485	0.178421
ATP6V1G2	hsa-mir-3677	0.178419
CHST12	hsa-mir-340	0.178415
CUL1	hsa-mir-296	0.178398
GGH	hsa-mir-760	0.178394
ARHGAP20	hsa-mir-4714	0.178382
CHRNB2	hsa-mir-3667	0.178379
ARHGEF18	hsa-mir-22	0.178372
KRTAP5-1	hsa-mir-1468	0.17836
ZNF563	hsa-mir-6894	0.178355
TNK1	hsa-mir-4680	0.178342
FOXH1	hsa-mir-372	0.178322
WDR93	hsa-mir-4714	0.178307
MEF2B	hsa-mir-29b-1	0.178295
KRT73	hsa-mir-5691	0.178289
PPA1	hsa-mir-429	0.178285
PDCD2L	hsa-mir-31	0.17828
SCART1	hsa-mir-4728	0.178266
MFSD10	hsa-mir-203a	0.178248
RAPH1	hsa-mir-548o-2	0.178244
POLR2J	hsa-mir-1288	0.178236
MANEAL	hsa-mir-6837	0.178235
PARD3	hsa-mir-6882	0.178208
RAB1B	hsa-mir-186	0.178203
MEGF9	hsa-mir-2115	0.178203
ARHGAP1	hsa-mir-372	0.178193
CAND2	hsa-mir-6818	0.178168
H3C13	hsa-mir-552	0.178158
GPR89B	hsa-mir-136	0.178156
AQP4	hsa-mir-153-1	0.178121
CIZ1	hsa-mir-2355	0.178112
C6orf118	hsa-mir-93	0.178101
ZNFX1	hsa-mir-3653	0.17809
ZMYND11	hsa-mir-758	0.178087
TARS2	hsa-mir-25	0.178058
CD40	hsa-mir-4470	0.178046
CLN3	hsa-mir-19a	0.178029
VNN2	hsa-mir-552	0.178027
HBB	hsa-mir-6875	0.178024
NUP43	hsa-mir-1910	0.178011
PPP1R18	hsa-mir-3140	0.178005
TEX2	hsa-mir-767	0.177994
CDK5R2	hsa-mir-765	0.177967
GGT7	hsa-mir-10a	0.177935
DCLK3	hsa-mir-4664	0.177929
KDM3B	hsa-mir-582	0.177929
SMAD9	hsa-mir-6508	0.177924
S1PR1	hsa-mir-299	0.177903
ZNF143	hsa-mir-449b	0.177901
BRAF	hsa-mir-4638	0.177899
CALM1	hsa-mir-1256	0.177883
COL20A1	hsa-mir-181b-2	0.177881
TSPAN11	hsa-mir-874	0.177871
TBCB	hsa-mir-3617	0.177867
C2orf88	hsa-mir-1910	0.177856
ARPP21	hsa-mir-1306	0.177829
TBC1D8B	hsa-mir-1343	0.177824
UGT2B10	hsa-mir-152	0.177822
UBE2D2	hsa-mir-329-2	0.177797
STRC	hsa-let-7e	0.177789
SLC14A1	hsa-mir-1228	0.177773
GTPBP4	hsa-mir-34a	0.17777
SFT2D1	hsa-mir-33b	0.177769
ZNF213	hsa-mir-4715	0.177765
DDX18	hsa-mir-6833	0.177752
SLC22A13	hsa-mir-203a	0.177721
FGD4	hsa-mir-4802	0.177713
CTDSPL2	hsa-mir-449a	0.177705
MRPL41	hsa-mir-18b	0.177635
RAB39A	hsa-mir-3667	0.177625
PKN2	hsa-mir-577	0.177601
SOCS7	hsa-mir-337	0.177591
FAM71F2	hsa-mir-93	0.17759
EID1	hsa-mir-4726	0.177559
DOCK10	hsa-mir-570	0.177541
RAB3GAP2	hsa-mir-205	0.177534
MUC20	hsa-mir-548s	0.177471
ABCC2	hsa-mir-6826	0.177454
OSBP2	hsa-mir-301b	0.177444
MYH14	hsa-mir-10a	0.177436
HDHD5	hsa-mir-301b	0.177416
NIF3L1	hsa-mir-548d-2	0.17741
TMSB4X	hsa-mir-4326	0.177356
ZCCHC3	hsa-mir-3617	0.177339
PIDD1	hsa-mir-500a	0.177338
CTDSPL2	hsa-mir-577	0.177334
RCSD1	hsa-mir-3127	0.177318
SLC10A3	hsa-mir-6854	0.177289
DNAH14	hsa-mir-548b	0.177282
SUPV3L1	hsa-mir-15a	0.177276
ARHGAP11A	hsa-mir-582	0.177274
ZFAND3	hsa-mir-99a	0.177269
TRIM62	hsa-mir-186	0.177254
TPBGL	hsa-mir-4470	0.177241
CNP	hsa-mir-1301	0.17724
ADM5	hsa-mir-570	0.177236
BEST2	hsa-mir-342	0.177236
ZNF589	hsa-mir-363	0.177223
SDC1	hsa-mir-500b	0.17721
CLCNKB	hsa-mir-1245a	0.177192
EDDM13	hsa-mir-219b	0.177187
CES4A	hsa-mir-7110	0.177184
CD55	hsa-mir-130a	0.177165
MACO1	hsa-mir-543	0.177151
FFAR3	hsa-mir-4746	0.177145
UTP14C	hsa-mir-550a-2	0.177135
TAS2R31	hsa-mir-219b	0.177106
TLCD3B	hsa-mir-197	0.177094
CENPH	hsa-mir-328	0.177082
RNF150	hsa-mir-5003	0.177077
SLC25A16	hsa-mir-3188	0.177004
ADA2	hsa-mir-486-2	0.176985
SLC35G5	hsa-mir-133a-1	0.17698
DDB1	hsa-mir-370	0.176961
MYLK4	hsa-mir-874	0.176953
NARS2	hsa-mir-940	0.176945
DNAJA1	hsa-mir-3064	0.176926
PCMTD1	hsa-let-7a-2	0.176893
TRIM9	hsa-mir-548o	0.176892
OSER1	hsa-mir-339	0.176882
MED24	hsa-mir-190b	0.176877
CCNQ	hsa-mir-485	0.176856
STIM2	hsa-mir-30d	0.176844
PCDHB1	hsa-mir-3913-2	0.176813
LOXL1	hsa-mir-4756	0.176765
ADPRM	hsa-mir-5004	0.176748
EXOSC10	hsa-mir-381	0.176745
ZNF775	hsa-mir-4461	0.176728
EPB42	hsa-mir-1224	0.176717
PINLYP	hsa-mir-194-2	0.17671
ADGB	hsa-mir-106b	0.17669
CAST	hsa-mir-194-1	0.176679
PIEZO2	hsa-mir-493	0.176674
LRRC10B	hsa-mir-942	0.176669
ZNF277	hsa-mir-30a	0.176637
PWWP3B	hsa-mir-200c	0.176631
ZDHHC3	hsa-mir-1468	0.176626
NFKBIZ	hsa-mir-654	0.176623
NEGR1	hsa-mir-30e	0.17661
FRMPD1	hsa-mir-484	0.176604
SENP2	hsa-mir-29a	0.176602
RBP7	hsa-mir-625	0.176573
ANKRA2	hsa-mir-96	0.176537
LRFN4	hsa-mir-6874	0.176529
HERC4	hsa-mir-190b	0.17651
TEN1	hsa-mir-486-2	0.176481
CYB5RL	hsa-mir-1271	0.176477
CDK18	hsa-mir-548o	0.176457
CAVIN3	hsa-mir-29b-2	0.17645
PMM2	hsa-mir-34a	0.176448
REPIN1	hsa-mir-4638	0.176442
JMJD4	hsa-mir-7-3	0.176438
ITGAE	hsa-mir-1307	0.176436
TRRAP	hsa-mir-93	0.176408
MAGT1	hsa-mir-155	0.176399
KIAA0753	hsa-mir-377	0.176394
ZNF791	hsa-mir-323b	0.176388
LYAR	hsa-mir-30c-2	0.176344
CCPG1	hsa-let-7g	0.17633
COP1	hsa-mir-4665	0.17628
SART3	hsa-mir-150	0.176278
MSI2	hsa-mir-148a	0.176263
KITLG	hsa-mir-4745	0.176259
ROBO3	hsa-mir-32	0.176256
SLITRK4	hsa-mir-6820	0.17625
ARC	hsa-mir-1260b	0.176248
ERMN	hsa-mir-505	0.176216
REM2	hsa-mir-424	0.176202
BMT2	hsa-mir-150	0.176198
PDE3B	hsa-mir-4658	0.176176
CEP70	hsa-mir-539	0.176172
CD99L2	hsa-mir-301a	0.176128
FAM136A	hsa-mir-652	0.176089
CCPG1	hsa-mir-877	0.176063
NDUFA1	hsa-mir-532	0.176052
POGZ	hsa-mir-505	0.176051
ADAD2	hsa-mir-5193	0.176028
NT5C2	hsa-let-7d	0.176017
ZNF516	hsa-mir-6877	0.176014
CTSZ	hsa-mir-584	0.175979
AMIGO1	hsa-mir-193a	0.175977
FOXK1	hsa-mir-6501	0.175962
RAB5C	hsa-mir-34c	0.175955
YOD1	hsa-mir-767	0.175946
BRWD3	hsa-mir-6734	0.175937
SPARC	hsa-mir-3664	0.175923
LTA4H	hsa-mir-27a	0.175913
CA3	hsa-mir-217	0.17591
ZNF512	hsa-mir-5010	0.175892
THEM4	hsa-mir-381	0.175888
ZNF592	hsa-mir-4715	0.175877
CSDC2	hsa-mir-339	0.175868
ZBTB8A	hsa-mir-192	0.175844
USP42	hsa-mir-433	0.175836
ALPK1	hsa-mir-615	0.175822
GAS6	hsa-mir-29b-1	0.175814
NAA30	hsa-mir-29a	0.175806
CCDC124	hsa-mir-377	0.175792
ASS1	hsa-mir-6780a	0.175791
RPS13	hsa-mir-1245a	0.175769
UFL1	hsa-mir-23b	0.175754
SPINDOC	hsa-mir-5582	0.175753
YY1AP1	hsa-mir-576	0.17575
ADAM23	hsa-mir-5582	0.175739
CDK1	hsa-mir-4636	0.175738
FNDC4	hsa-mir-339	0.175731
ZNF354C	hsa-mir-21	0.175729
CFTR	hsa-mir-141	0.175728
ATF2	hsa-mir-128-2	0.175701
GDA	hsa-mir-642a	0.175687
RPS7	hsa-mir-532	0.175682
ATG4C	hsa-mir-205	0.175676
FPR3	hsa-mir-365b	0.175673
SMIM5	hsa-mir-4797	0.175659
LRRK2	hsa-mir-21	0.175649
CBFA2T2	hsa-mir-17	0.175647
ASXL2	hsa-mir-218-1	0.17564
LIN52	hsa-mir-942	0.175632
TEX36	hsa-mir-5706	0.175632
CPNE4	hsa-mir-191	0.17561
