ensembl_gene_id	miRNA_ID	MI
ZC4H2	hsa-mir-4677	0.0993373
SLC2A6	hsa-mir-3188	0.0993318
STXBP6	hsa-mir-6514	0.0993067
ZNF813	hsa-mir-509-1	0.0992858
ABHD13	hsa-mir-17	0.0992796
SNRK	hsa-mir-191	0.0992632
ATP5MF	hsa-mir-616	0.0992505
COX5B	hsa-mir-3127	0.0992493
TC2N	hsa-mir-3920	0.0992492
MCM7	hsa-let-7a-2	0.0992411
GORASP2	hsa-mir-128-1	0.0992409
CFAP99	hsa-mir-25	0.0992058
CAT	hsa-mir-484	0.0992023
STK40	hsa-mir-30c-2	0.0991961
FBXL7	hsa-mir-24-2	0.0991922
TMEM160	hsa-mir-769	0.099182
RNF135	hsa-mir-423	0.099142
DLX5	hsa-mir-3074	0.0991402
GIGYF1	hsa-mir-106b	0.0991269
FCRLA	hsa-mir-32	0.0990831
ECT2	hsa-mir-15b	0.0990702
DDX25	hsa-mir-363	0.0990412
EHMT1	hsa-mir-188	0.0990408
ZNHIT1	hsa-mir-6865	0.0990293
MERTK	hsa-mir-214	0.0989884
MALL	hsa-mir-144	0.0988925
SLC8B1	hsa-mir-579	0.0988734
TRAPPC2B	hsa-mir-3620	0.0988681
SPOCK3	hsa-mir-28	0.0988362
KASH5	hsa-mir-29a	0.0988117
IRGQ	hsa-mir-6741	0.0988045
REPS2	hsa-mir-133b	0.0987978
PDHA1	hsa-mir-5008	0.0987962
NAGS	hsa-mir-6503	0.0987895
CD82	hsa-mir-6503	0.0987714
EXOSC5	hsa-mir-769	0.0987625
PRSS22	hsa-mir-656	0.0987448
TMED8	hsa-mir-203a	0.0987343
MTIF2	hsa-mir-3934	0.098733
ZSCAN25	hsa-mir-93	0.0987148
HLA-DQA1	hsa-mir-4661	0.0987005
SLC25A18	hsa-mir-433	0.0986902
COPS9	hsa-mir-140	0.0986882
CELF5	hsa-mir-324	0.0986729
DCTN2	hsa-mir-148b	0.0986727
PTPN13	hsa-mir-509-2	0.0986632
ABI3BP	hsa-mir-203a	0.0986615
CRTAC1	hsa-mir-4756	0.098647
GABARAPL1	hsa-mir-141	0.0986281
HS3ST3B1	hsa-mir-181a-2	0.0986184
UBE2C	hsa-mir-101-2	0.0986136
PCBP1	hsa-mir-651	0.0986042
TGFBR3	hsa-mir-125b-1	0.0985963
CA5A	hsa-mir-624	0.0985933
AOC1	hsa-mir-429	0.0985927
BIVM	hsa-mir-20a	0.0985885
ASMT	hsa-mir-1288	0.0985803
IFT81	hsa-mir-194-1	0.0985741
COPS9	hsa-mir-641	0.0985647
DEDD2	hsa-mir-6842	0.0985458
C4orf36	hsa-mir-376c	0.0985402
NLRP6	hsa-let-7a-2	0.0984838
DGKE	hsa-mir-30a	0.0984797
LRRC4	hsa-mir-548k	0.0984565
SPINK5	hsa-mir-4715	0.0984562
RNF213	hsa-mir-1277	0.0984559
UBE2L3	hsa-mir-1306	0.098452
DIS3	hsa-mir-330	0.0984427
TMED9	hsa-mir-155	0.0984321
BIVM	hsa-mir-92a-1	0.098422
TGM2	hsa-mir-146a	0.0984158
PIGS	hsa-mir-423	0.0984104
CHST11	hsa-mir-342	0.09839
ATP8B2	hsa-mir-4725	0.0983897
PRKAG1	hsa-mir-148b	0.098388
OPHN1	hsa-mir-4748	0.0983559
EIF3B	hsa-mir-339	0.0983366
CLRN3	hsa-mir-27a	0.0983336
PIH1D1	hsa-mir-769	0.0983274
A2ML1	hsa-mir-196b	0.0983117
SLC25A15	hsa-mir-765	0.0982895
MAVS	hsa-mir-202	0.0982722
ARHGEF9	hsa-mir-1468	0.0982452
IFT81	hsa-mir-192	0.0982425
PGC	hsa-mir-147b	0.0982241
ZZZ3	hsa-mir-197	0.0982199
ZNF439	hsa-mir-1180	0.0982177
C1RL	hsa-mir-200c	0.0982138
CXCL12	hsa-mir-1248	0.0981973
MYO1G	hsa-mir-874	0.0981906
ZSCAN25	hsa-mir-25	0.0981896
RFXAP	hsa-mir-200b	0.0981786
EFHD1	hsa-mir-1287	0.0981743
CLCN5	hsa-mir-660	0.0981145
CDC20B	hsa-mir-548d-1	0.0981073
RNLS	hsa-mir-641	0.0980989
DLX6	hsa-mir-3074	0.0980966
ISG20	hsa-mir-6871	0.0980942
HMGA2	hsa-mir-423	0.0980698
ZNF232	hsa-mir-324	0.0980582
KDM5A	hsa-mir-582	0.0980533
AP5B1	hsa-mir-1288	0.0980347
CABIN1	hsa-mir-6734	0.0980154
TEAD3	hsa-mir-375	0.09801
CLRN2	hsa-mir-3664	0.0979894
MCM7	hsa-let-7a-1	0.0979875
TMEM100	hsa-mir-3198-2	0.0979777
SLC36A4	hsa-let-7a-2	0.0979708
KLC3	hsa-mir-769	0.0979691
CHEK1	hsa-mir-492	0.0979391
BAG3	hsa-mir-30b	0.0979325
SLC22A3	hsa-mir-4782	0.0979206
PLPP4	hsa-mir-20a	0.0978937
FOXRED1	hsa-mir-151a	0.0978795
PLB1	hsa-mir-641	0.0978714
ONECUT3	hsa-mir-505	0.0978564
MEX3D	hsa-mir-381	0.0978379
TEFM	hsa-mir-423	0.0978322
RPS13	hsa-mir-500a	0.0977897
CCDC28A	hsa-mir-200c	0.097755
KATNB1	hsa-mir-500a	0.0977392
SPCS1	hsa-mir-191	0.097712
UXT	hsa-mir-532	0.0976697
C7orf61	hsa-mir-548b	0.0976631
RORA	hsa-mir-6739	0.0976591
DIO3	hsa-mir-1247	0.0976504
FAM76B	hsa-mir-508	0.0976496
AKIRIN1	hsa-mir-30c-1	0.0976232
ZNF528	hsa-mir-487b	0.0976064
ZSCAN21	hsa-mir-93	0.0976034
MCM7	hsa-let-7a-3	0.0975913
INTS1	hsa-mir-339	0.0975716
CFAP92	hsa-mir-1270	0.0975711
C20orf27	hsa-mir-16-2	0.0975608
TCEAL4	hsa-mir-551b	0.0975545
GLOD4	hsa-mir-487b	0.0975463
CMPK2	hsa-mir-4442	0.0975118
WDR77	hsa-mir-197	0.097508
HNRNPUL2	hsa-mir-148a	0.097479
AP2S1	hsa-mir-769	0.0974698
TCL1A	hsa-mir-196b	0.0974396
LIPH	hsa-mir-196a-2	0.0974351
SDHAF1	hsa-mir-769	0.0974349
FOXO6	hsa-mir-2355	0.0973717
PARM1	hsa-mir-505	0.0973563
ABT1	hsa-mir-877	0.0973561
MYO9A	hsa-mir-937	0.0973525
PADI2	hsa-mir-641	0.0973333
ITLN2	hsa-mir-4715	0.0973275
C1S	hsa-mir-935	0.0973225
ROCK1	hsa-mir-598	0.097322
CARM1	hsa-mir-466	0.0973095
GDPGP1	hsa-mir-487b	0.0972994
ELFN2	hsa-let-7b	0.0972922
LPIN1	hsa-mir-548s	0.0972738
CTCF	hsa-mir-26a-1	0.097266
CDH17	hsa-mir-146b	0.0972226
L3MBTL2	hsa-mir-33a	0.0971854
SNX1	hsa-mir-23a	0.0971808
IFT80	hsa-mir-16-2	0.0971665
TNFAIP1	hsa-mir-140	0.0971619
HOXC8	hsa-mir-506	0.0971559
HIF3A	hsa-mir-3140	0.097154
NIBAN2	hsa-mir-199a-2	0.0971487
PRMT1	hsa-mir-769	0.0971368
TMEM230	hsa-mir-4746	0.0971341
CHM	hsa-mir-361	0.0971059
RALGAPB	hsa-mir-3920	0.0970918
IDH3B	hsa-mir-103a-1	0.0970889
IFT80	hsa-mir-16-1	0.0970686
TLE3	hsa-mir-379	0.0970456
DACT3	hsa-mir-132	0.097039
RAB23	hsa-mir-141	0.0970325
CCER2	hsa-mir-4636	0.0970286
GPR141	hsa-mir-4786	0.0970234
SELENOP	hsa-mir-3200	0.0970228
DNAAF3	hsa-mir-34a	0.0970149
MAP2K1	hsa-mir-223	0.0970138
ASH1L	hsa-mir-185	0.096999
FRS2	hsa-mir-33a	0.0969954
ENO4	hsa-mir-30b	0.0969797
RIN1	hsa-mir-3074	0.0969604
CNN3	hsa-mir-100	0.0969465
RPS6KA1	hsa-mir-1976	0.096941
POMT2	hsa-mir-4482	0.0969194
RIT1	hsa-mir-3170	0.0969074
DIP2C	hsa-mir-5699	0.0968928
TNNI3	hsa-mir-3680-1	0.0968911
SAPCD2	hsa-mir-1180	0.0968709
WNT5B	hsa-mir-29c	0.0968567
TTF2	hsa-mir-942	0.0968562
FOXK1	hsa-mir-589	0.0968335
PREP	hsa-mir-3690-1	0.0968261
DKK1	hsa-mir-509-2	0.0968118
OFD1	hsa-mir-940	0.0967916
AICDA	hsa-mir-4482	0.0967909
HOXA5	hsa-mir-5008	0.0967809
FBXO7	hsa-mir-4723	0.0967713
TRPV6	hsa-mir-3127	0.096771
MYCT1	hsa-mir-6777	0.0967637
TMEM135	hsa-mir-641	0.0967572
SCARA3	hsa-mir-3622a	0.0967365
FOLH1	hsa-mir-552	0.0967286
GIGYF1	hsa-mir-25	0.0967186
COPS2	hsa-mir-148a	0.0967145
STARD10	hsa-mir-6510	0.0966927
SCN10A	hsa-mir-5684	0.0966753
HDAC6	hsa-mir-140	0.0966633
HSD17B11	hsa-mir-188	0.0966543
ZNF606	hsa-mir-5004	0.0966503
ERVMER34-1	hsa-mir-6894	0.0966392
NIBAN2	hsa-mir-199a-1	0.0966277
LMX1B	hsa-mir-429	0.0965692
SPATA32	hsa-mir-6837	0.0965571
RLBP1	hsa-mir-6728	0.0965146
CETP	hsa-mir-501	0.0965125
METTL6	hsa-mir-3936	0.096509
OR2A42	hsa-mir-6894	0.0964914
GABRP	hsa-mir-3680-1	0.0964801
SUB1	hsa-mir-5582	0.0964631
TRMT5	hsa-mir-149	0.0964526
RAPGEF4	hsa-mir-629	0.0964335
PHLDB2	hsa-mir-1287	0.0964165
TWF1	hsa-mir-378c	0.0964078
HECA	hsa-mir-3188	0.0964056
MARCHF7	hsa-mir-128-1	0.0964033
CD79A	hsa-mir-148a	0.0964022
WFDC10A	hsa-mir-19b-1	0.0963715
ZNF678	hsa-mir-16-1	0.0963504
YPEL1	hsa-mir-4723	0.0963504
LDLRAD1	hsa-mir-99a	0.0963353
TUBGCP3	hsa-mir-92a-2	0.0963084
DEDD2	hsa-mir-1228	0.0962857
METTL1	hsa-mir-148b	0.096285
LTBP1	hsa-mir-342	0.0962761
CYFIP2	hsa-mir-29c	0.0962711
NA	hsa-mir-4482	0.0962703
ATP10A	hsa-mir-4758	0.0962553
TANC1	hsa-mir-128-1	0.0962453
SH3BGRL	hsa-mir-3174	0.0962063
PARD3B	hsa-mir-548v	0.0961927
CLRN2	hsa-mir-149	0.0961886
RBM8A	hsa-mir-629	0.0961463
CIART	hsa-mir-508	0.0961171
CALM3	hsa-mir-769	0.0961159
STXBP5	hsa-mir-6834	0.0961046
EPHA8	hsa-mir-509-1	0.0960831
ERCC4	hsa-mir-5695	0.0960639
ATF1	hsa-mir-939	0.0960506
PCDHA5	hsa-mir-6868	0.0959769
PIGW	hsa-mir-548v	0.0959698
FGG	hsa-mir-4664	0.0959417
RNASEL	hsa-mir-16-1	0.0959373
GSTA1	hsa-mir-18a	0.095919
PDS5A	hsa-mir-574	0.0959143
EIF2A	hsa-mir-107	0.0959123
ARHGEF10L	hsa-mir-4665	0.095895
SLITRK2	hsa-mir-708	0.0958903
KIAA1522	hsa-mir-187	0.0958671
DENND10	hsa-mir-378c	0.0958389
RNF44	hsa-mir-4444-1	0.0958327
AATF	hsa-mir-499a	0.0958255
SLC12A3	hsa-mir-6824	0.0958179
COL27A1	hsa-mir-641	0.0958123
VPS33A	hsa-mir-219a-1	0.0957771
GFRA1	hsa-mir-1307	0.09577
TSPYL2	hsa-mir-487a	0.0957614
CCNL1	hsa-mir-15b	0.0957581
USP45	hsa-mir-296	0.095736
RPF1	hsa-mir-5683	0.0956996
RDH14	hsa-mir-128-1	0.0956874
MYCBP2	hsa-mir-550a-1	0.0956805
METTL21A	hsa-mir-26b	0.0956726
HRNR	hsa-mir-3170	0.0956694
NTM	hsa-mir-342	0.0956556
MINAR1	hsa-mir-331	0.0956488
ZNF473	hsa-mir-769	0.0956423
C1orf35	hsa-mir-1270	0.0956393
DNASE2	hsa-mir-135b	0.0956363
TM6SF1	hsa-mir-3939	0.0956233
NDUFA10	hsa-mir-641	0.0955874
AHNAK	hsa-mir-512-1	0.0955871
FGB	hsa-mir-16-2	0.0955757
LYPD6B	hsa-mir-1269a	0.0955639
PRMT6	hsa-mir-26b	0.0955633
PRTN3	hsa-mir-6510	0.095558
DOCK1	hsa-mir-3917	0.095556
XRCC6	hsa-mir-33a	0.09554
RAMP2	hsa-mir-654	0.0955309
DONSON	hsa-mir-5691	0.0955163
FARSA	hsa-mir-339	0.0954913
VAMP1	hsa-mir-548s	0.0954802
NECAP1	hsa-mir-200c	0.0954658
TATDN3	hsa-mir-374c	0.0954657
L3MBTL4	hsa-mir-146a	0.095462
TNNI2	hsa-mir-374a	0.0954607
CCDC97	hsa-mir-370	0.0954586
RPL4	hsa-mir-1288	0.0954569
IFRD2	hsa-mir-191	0.0954459
HECTD2	hsa-mir-551b	0.0954399
EHMT1	hsa-mir-500a	0.0954302
ORC6	hsa-mir-581	0.0954229
TOP1MT	hsa-mir-210	0.0954061
KCNE3	hsa-mir-30d	0.0954039
SUV39H1	hsa-mir-500a	0.0954017
MIS18BP1	hsa-mir-423	0.0953789
KXD1	hsa-mir-23a	0.0953718
LRRK2	hsa-mir-542	0.0953644
UCK2	hsa-mir-24-2	0.0953459
GTDC1	hsa-mir-30c-1	0.0953274
INHBE	hsa-mir-511	0.0953014
GOSR1	hsa-mir-423	0.0952996
SRMS	hsa-mir-6821	0.0952965
VPS51	hsa-mir-6865	0.0952831
AK4	hsa-mir-5699	0.0952723
RABEPK	hsa-mir-10a	0.0952657
KRT5	hsa-mir-30d	0.0952452
EBI3	hsa-mir-766	0.0952423
CLVS1	hsa-mir-3126	0.095239
TULP3	hsa-mir-141	0.0952335
ATAD3B	hsa-mir-3176	0.095227
TEX264	hsa-mir-3653	0.0952179
UBE2H	hsa-mir-1288	0.0952124
MARCHF9	hsa-mir-361	0.095209
GPR87	hsa-mir-4715	0.0952057
GJA1	hsa-mir-6806	0.0952055
ZKSCAN5	hsa-mir-93	0.0951981
INTS12	hsa-mir-576	0.0951733
MAGEB2	hsa-mir-378a	0.0951657
IDH3B	hsa-mir-103a-2	0.0951495
OSR1	hsa-mir-3130-2	0.0951465
TOPAZ1	hsa-mir-330	0.0951461
MIS18A	hsa-mir-492	0.0951423
ACSS2	hsa-mir-561	0.0951405
TMIE	hsa-mir-421	0.0951325
KLHL7	hsa-mir-6741	0.0951266
ATG4A	hsa-mir-106b	0.0951003
C8orf82	hsa-mir-152	0.095099
TLCD2	hsa-mir-345	0.0950912
NDUFAF3	hsa-mir-191	0.0950793
OTULINL	hsa-mir-3620	0.0950736
SH3GLB2	hsa-mir-767	0.0950724
EDN1	hsa-mir-659	0.0950639
ARL8B	hsa-mir-3936	0.0950609
UBE2C	hsa-mir-101-1	0.0950527
C5orf51	hsa-mir-32	0.0950518
RPL3L	hsa-mir-378a	0.0950501
LUM	hsa-mir-656	0.0950468
SMIM17	hsa-mir-4444-1	0.0950344
POLR1G	hsa-mir-769	0.0950248
PNKP	hsa-mir-197	0.0950046
ERCC6	hsa-mir-6762	0.0950033
ANGPTL8	hsa-mir-10a	0.0950018
PRMT6	hsa-mir-197	0.0950013
PTPRQ	hsa-mir-1254-1	0.0949715
MTMR4	hsa-mir-100	0.094966
MAP3K7	hsa-mir-30b	0.0949641
MGAT4A	hsa-mir-4419b	0.0949543
ACOX1	hsa-mir-30b	0.0949397
MYOZ3	hsa-mir-455	0.0949374
KIAA1191	hsa-mir-362	0.0949358
MLKL	hsa-mir-758	0.0949117
HIF1AN	hsa-mir-1307	0.094908
FBP1	hsa-mir-181b-2	0.0949069
ST6GALNAC6	hsa-mir-652	0.0949067
CERS5	hsa-mir-502	0.0948788
RAET1E	hsa-mir-580	0.0948778
PRDM1	hsa-mir-188	0.0948713
WNK1	hsa-mir-141	0.0948681
ZNF227	hsa-mir-769	0.0948653
TEAD1	hsa-mir-4748	0.0948529
CCR10	hsa-mir-1260b	0.0948511
GPSM2	hsa-mir-140	0.0948397
TAGAP	hsa-mir-3136	0.094823
IFNLR1	hsa-mir-3178	0.0948224
EIF2S3B	hsa-mir-5683	0.0948094
PAX3	hsa-mir-26a-2	0.0947848
UBE2E3	hsa-mir-485	0.0947637
LAMTOR4	hsa-mir-590	0.0947608
KTN1	hsa-mir-337	0.0947494
MN1	hsa-mir-1254-1	0.0947491
NAXD	hsa-mir-20a	0.0947418
FPR1	hsa-mir-509-3	0.0947388
SEPTIN7	hsa-mir-1227	0.0947357
ECHS1	hsa-mir-1256	0.0947344
DLG1	hsa-mir-29b-1	0.0947241
KRT28	hsa-mir-195	0.0947206
GTF2I	hsa-mir-590	0.0946984
SLC43A2	hsa-mir-454	0.0946976
ZNF394	hsa-mir-93	0.0946877
INA	hsa-mir-1228	0.0946664
KIF5B	hsa-mir-5699	0.0946551
SH2D1B	hsa-mir-4701	0.0946331
PCNX1	hsa-mir-222	0.0946238
RDH12	hsa-mir-605	0.0946191
TBC1D3B	hsa-mir-6824	0.0946091
GJB4	hsa-mir-6892	0.094609
FBXO8	hsa-mir-191	0.0946041
NCKAP1	hsa-mir-128-1	0.0945924
PDZK1	hsa-let-7c	0.0945855
APOL2	hsa-mir-5699	0.0945815
RASL10B	hsa-mir-423	0.094581
APEH	hsa-mir-191	0.0945803
TMEM241	hsa-mir-4661	0.0945595
TRMU	hsa-mir-1538	0.0945427
UQCC2	hsa-mir-92b	0.0945426
C11orf87	hsa-mir-191	0.0945381
COX8A	hsa-mir-4636	0.0945131
HCN1	hsa-mir-5695	0.0945087
GNS	hsa-mir-26a-2	0.0945057
DIS3L2	hsa-mir-2355	0.0944921
LTN1	hsa-mir-199a-2	0.0944787
COL5A2	hsa-mir-29c	0.0944785
EVI5	hsa-mir-197	0.0944784
WFS1	hsa-mir-6865	0.094472
LIN7B	hsa-mir-769	0.0944706
NLGN1	hsa-mir-5690	0.0944701
CHAC1	hsa-mir-3190	0.0944607
FLYWCH1	hsa-mir-4782	0.0944524
PCLO	hsa-mir-505	0.0944438
PTOV1	hsa-mir-99b	0.0944299
TNFRSF17	hsa-mir-29c	0.0944219
ATP6AP2	hsa-mir-885	0.0944195
ATP2B2	hsa-mir-466	0.0944138
ERICH4	hsa-mir-296	0.0944052
ZPLD1	hsa-mir-27a	0.0943923
CNOT3	hsa-mir-484	0.0943785
FOXJ2	hsa-mir-141	0.0943736
B3GALT1	hsa-mir-150	0.0943663
EGR4	hsa-mir-450a-1	0.0943647
PRSS1	hsa-mir-590	0.0943347
CDCP1	hsa-mir-4726	0.0943328
TMEM213	hsa-mir-378a	0.0943297
PKN1	hsa-mir-629	0.0943283
LBH	hsa-mir-486-2	0.0943154
VWA5B2	hsa-mir-1224	0.0943141
BBS10	hsa-mir-3652	0.0942765
UTP25	hsa-mir-215	0.0942709
CTSK	hsa-mir-150	0.0942478
LCA5	hsa-mir-200c	0.0942434
AFM	hsa-mir-24-2	0.0942357
MEX3C	hsa-mir-365a	0.094221
DCP1B	hsa-mir-194-2	0.0942052
RECQL	hsa-mir-154	0.0942003
DNM1L	hsa-mir-17	0.0941936
C12orf76	hsa-mir-378a	0.0941692
GFRA1	hsa-mir-140	0.0941685
EIF3CL	hsa-mir-378a	0.0941655
MPHOSPH6	hsa-mir-328	0.094161
ABHD1	hsa-mir-16-1	0.0941578
SLC36A4	hsa-let-7a-3	0.0941492
MARCHF7	hsa-mir-128-2	0.0941429
TBC1D14	hsa-mir-101-1	0.0941238
RAB6A	hsa-mir-641	0.0941041
STAC	hsa-mir-3682	0.0941023
C21orf58	hsa-mir-1269a	0.0940918
TYROBP	hsa-mir-1287	0.0940827
RWDD3	hsa-mir-144	0.094081
SLC38A5	hsa-mir-191	0.0940804
CCDC150	hsa-mir-128-2	0.0940666
RETREG3	hsa-mir-92b	0.0940652
SARS2	hsa-mir-500a	0.094058
HSPB2	hsa-mir-4326	0.0940405
SSH2	hsa-mir-4715	0.0940353
WTAP	hsa-mir-1229	0.0940228
AKAP17A	hsa-mir-4482	0.0939876
HS3ST3A1	hsa-mir-1537	0.0939867
NEK9	hsa-mir-203a	0.0939839
TRPM3	hsa-mir-3928	0.0939762
PLEKHS1	hsa-mir-92a-2	0.0939681
DDR2	hsa-mir-423	0.0939668
SLC45A2	hsa-mir-18a	0.0939521
SRA1	hsa-mir-451a	0.0939512
OR56B4	hsa-mir-185	0.093949
DCDC2	hsa-mir-487b	0.0939474
LONRF1	hsa-let-7a-1	0.0939451
SNX33	hsa-mir-5706	0.0939442
OAZ1	hsa-mir-636	0.0939372
GPR160	hsa-mir-181c	0.093932
KCTD5	hsa-mir-1343	0.0939246
MCCC2	hsa-mir-3939	0.0939238
TIFA	hsa-mir-576	0.0939135
PLA2G4F	hsa-mir-433	0.0939011
FBXW10	hsa-mir-23a	0.0938888
CEP152	hsa-mir-639	0.0938877
CREB5	hsa-mir-16-2	0.0938863
ZNHIT3	hsa-mir-423	0.0938671
HIP1R	hsa-mir-141	0.0938613
ARMCX1	hsa-mir-106b	0.0938535
HSD17B4	hsa-mir-20b	0.0938276
MTA2	hsa-mir-3194	0.0938118
PEX2	hsa-mir-26a-2	0.0938061
CLUH	hsa-mir-3922	0.0938033
TEFM	hsa-mir-769	0.0937957
IRS4	hsa-mir-30d	0.0937889
ALDH9A1	hsa-mir-4756	0.0937837
SAMD1	hsa-mir-1228	0.093777
APAF1	hsa-mir-330	0.0937616
SH2B2	hsa-mir-548f-1	0.0937402
PRODH2	hsa-let-7c	0.0937335
FBXO46	hsa-mir-4745	0.0937271
ZNF862	hsa-mir-6865	0.093726
TFAP2B	hsa-mir-320d-1	0.0937173
LIG1	hsa-mir-769	0.0937151
TMBIM4	hsa-mir-197	0.0937077
SLC27A6	hsa-mir-1288	0.093706
OBP2B	hsa-mir-493	0.0936923
SCARA3	hsa-mir-605	0.0936838
TEX14	hsa-mir-744	0.0936832
COPS6	hsa-mir-25	0.0936723
NDUFAF2	hsa-mir-641	0.0936706
ANKRD30A	hsa-mir-200c	0.0936679
SNORC	hsa-mir-140	0.0936164
C16orf86	hsa-mir-337	0.0936094
OR10H1	hsa-mir-3605	0.0936064
CEACAM7	hsa-mir-4435-1	0.093602
ELP1	hsa-mir-32	0.0935669
ZNF48	hsa-mir-221	0.0935501
CAB39L	hsa-mir-3909	0.0935425
SNAP91	hsa-mir-3173	0.0935327
PRDM16	hsa-mir-1228	0.0935291
ZKSCAN8	hsa-mir-143	0.0935176
DPRX	hsa-mir-125b-2	0.0935068
MYO16	hsa-mir-99a	0.0935051
CAPN13	hsa-mir-4470	0.0934815
CINP	hsa-mir-203a	0.0934784
RNF168	hsa-mir-29b-2	0.0934771
ELL2	hsa-mir-29c	0.0934378
CLTB	hsa-mir-339	0.0933932
MED21	hsa-mir-891a	0.0933925
GGN	hsa-mir-192	0.0933917
COL24A1	hsa-mir-338	0.0933822
INTS11	hsa-mir-200a	0.0933711
CC2D1B	hsa-mir-186	0.0933648
UBE2G2	hsa-mir-494	0.0933456
GPATCH1	hsa-mir-3620	0.0933267
KCNA3	hsa-mir-486-2	0.0933258
GALC	hsa-mir-328	0.0933206
TMEM178B	hsa-mir-512-2	0.0933138
CD244	hsa-mir-483	0.0933125
ACTG2	hsa-mir-1270	0.0933065
GRIN2C	hsa-mir-16-1	0.0933041
TXLNB	hsa-mir-23b	0.0932912
OXR1	hsa-mir-329-2	0.0932792
VPS13A	hsa-mir-4782	0.0932764
LRCH1	hsa-mir-6824	0.0932757
SLC25A3	hsa-mir-4728	0.0932636
ZSCAN31	hsa-mir-323b	0.0932577
STH	hsa-mir-200c	0.0932527
MSMB	hsa-mir-3191	0.0932518
FAM172A	hsa-mir-4782	0.0932508
NRBP1	hsa-mir-1256	0.0932257
LMBR1	hsa-mir-598	0.0932196
CSDE1	hsa-mir-197	0.0932182
RRP9	hsa-mir-548d-1	0.0931881
CCL18	hsa-mir-223	0.0931791
TRIM9	hsa-mir-1247	0.0931768
ZNF345	hsa-mir-210	0.0931751
CHAMP1	hsa-mir-17	0.0931737
NRM	hsa-mir-4640	0.0931713
C3	hsa-mir-665	0.0931697
GPSM2	hsa-mir-125a	0.0931582
FOSB	hsa-mir-656	0.0931567
MTHFD2	hsa-mir-455	0.0931208
STKLD1	hsa-mir-4782	0.0931186
DDA1	hsa-mir-26a-2	0.0931127
ENGASE	hsa-mir-455	0.0931112
RNF43	hsa-mir-4745	0.0931037
CHST6	hsa-mir-100	0.0930839
COMT	hsa-mir-501	0.0930826
ZNF19	hsa-mir-6824	0.0930719
CHRD	hsa-mir-625	0.0930641
QARS1	hsa-mir-191	0.093064
PLXNA2	hsa-mir-10a	0.0930465
CLCN4	hsa-mir-551b	0.0930461
GAPDH	hsa-mir-203a	0.0930323
SMIM22	hsa-mir-181a-2	0.0930181
VAV3	hsa-mir-6510	0.0929721
KYNU	hsa-mir-744	0.0929669
SNTA1	hsa-mir-652	0.0929622
GPR31	hsa-mir-659	0.0929612
SPATC1L	hsa-mir-154	0.0929579
GRHL1	hsa-mir-96	0.0929531
IL11RA	hsa-mir-605	0.0929529
SH3GL3	hsa-mir-361	0.0929507
MOSPD3	hsa-mir-25	0.0929494
CRTC2	hsa-mir-155	0.0929487
MXRA5	hsa-mir-4742	0.0929468
OR2T8	hsa-mir-181a-2	0.0929333
MAGEA2B	hsa-mir-4782	0.0929295
CAPN6	hsa-mir-320b-1	0.0929287
EIF4H	hsa-mir-590	0.0929265
MYOCD	hsa-mir-28	0.0929212
DAP3	hsa-mir-92b	0.0929211
HOXB1	hsa-mir-30c-1	0.0929043
CIBAR2	hsa-mir-29b-2	0.0929024
ENDOG	hsa-mir-186	0.0929018
MPZ	hsa-mir-421	0.092898
INPP4B	hsa-mir-3690-1	0.0928866
GOPC	hsa-mir-374c	0.0928828
CLCN6	hsa-mir-223	0.0928623
LONRF1	hsa-let-7a-3	0.0928618
GLDN	hsa-mir-146a	0.0928611
H4C8	hsa-mir-29c	0.0928438
CHRNA5	hsa-mir-5695	0.0928407
LONRF1	hsa-let-7a-2	0.0928379
USP9Y	hsa-mir-149	0.0928349
C22orf15	hsa-mir-144	0.092833
EIF3M	hsa-mir-99b	0.092807
CCN3	hsa-mir-6821	0.0928042
ATP4A	hsa-mir-3607	0.0928009
UTS2	hsa-mir-3922	0.0927701
NKX3-1	hsa-mir-548v	0.0927698
RAC2	hsa-mir-2355	0.0927489
VPREB3	hsa-let-7a-2	0.0927412
FCGR1B	hsa-mir-548j	0.0927372
TMEM190	hsa-mir-30e	0.0927321
C5orf49	hsa-mir-1301	0.0927254
ERCC3	hsa-mir-128-2	0.0927208
TBC1D25	hsa-mir-98	0.0927166
GLMN	hsa-mir-186	0.0927159
PTCD1	hsa-mir-106b	0.0927
RIMS3	hsa-mir-188	0.0926945
RBBP5	hsa-mir-4785	0.0926897
RASSF9	hsa-mir-96	0.0926523
TMEM121	hsa-mir-128-1	0.0926306
NFATC2	hsa-mir-518b	0.0926251
BAG2	hsa-mir-5003	0.0926173
NMB	hsa-mir-361	0.0926133
NLGN1	hsa-mir-671	0.0926061
TRIM41	hsa-mir-6741	0.0926011
FDPS	hsa-mir-5581	0.0925963
SYNPO2L	hsa-mir-3126	0.0925932
ADSL	hsa-mir-33a	0.0925896
PANK2	hsa-mir-103a-1	0.0925869
RNF157	hsa-mir-26a-2	0.092582
NUTM2G	hsa-mir-486-2	0.0925747
PLA2G2A	hsa-mir-5092	0.0925706
FGB	hsa-mir-4664	0.0925573
MRPS18A	hsa-mir-5690	0.0925565
ERCC4	hsa-mir-342	0.0925562
NUDT19	hsa-mir-484	0.0925543
TRAF5	hsa-mir-9-3	0.0925513
CCNI	hsa-mir-212	0.0925494
CREB3L4	hsa-mir-362	0.0925488
