ensembl_gene_id	miRNA_ID	MI
PDAP1	hsa-mir-106b	0.047569
THAP11	hsa-mir-328	0.0475618
CBR1	hsa-mir-27b	0.0475606
FKBP8	hsa-mir-22	0.0475585
RPP25	hsa-let-7a-3	0.0475564
SERPINC1	hsa-mir-135b	0.0475542
CYP4F11	hsa-mir-492	0.0475512
UBB	hsa-mir-324	0.0475338
PRMT7	hsa-mir-328	0.0475206
PCDHGB5	hsa-mir-4755	0.0475097
PUS10	hsa-mir-659	0.047493
CDH1	hsa-mir-328	0.0474858
NCBP1	hsa-mir-140	0.0474853
LAMTOR4	hsa-mir-590	0.0474793
IRX5	hsa-mir-370	0.0474786
VPS36	hsa-mir-548au	0.0474753
COPS3	hsa-mir-324	0.0474648
AHSA1	hsa-mir-625	0.0474647
ACD	hsa-mir-328	0.0474643
ADAMTS13	hsa-mir-3936	0.0474559
TMEM115	hsa-mir-191	0.0474494
AP4M1	hsa-mir-93	0.0474451
AVIL	hsa-mir-452	0.0474431
EOMES	hsa-mir-92b	0.0474217
GABRE	hsa-mir-224	0.0474155
RPP25	hsa-let-7a-1	0.0474099
ZNF28	hsa-mir-200a	0.0474056
UCP1	hsa-mir-4748	0.047396
CCDC6	hsa-mir-6509	0.0473907
RBM17	hsa-mir-4666a	0.0473851
H3C13	hsa-mir-5187	0.0473794
C3	hsa-mir-6854	0.0473699
NCL	hsa-mir-3926-2	0.0473678
EFTUD2	hsa-mir-423	0.04735
PFKM	hsa-mir-6728	0.0473441
TGFBR3L	hsa-mir-3607	0.0473409
FAM13A	hsa-mir-6806	0.0473204
MINDY4B	hsa-mir-642a	0.0473163
SAMD9L	hsa-mir-151b	0.0473138
CFAP73	hsa-mir-5004	0.0473136
LINC02203	hsa-mir-375	0.0473044
ABHD12B	hsa-mir-4793	0.0473034
TBC1D7	hsa-mir-4793	0.0473027
SSTR5	hsa-mir-552	0.0472992
TAF12	hsa-mir-200c	0.047293
ANKRD42	hsa-mir-4444-2	0.0472924
TOP3A	hsa-mir-324	0.0472914
C1QBP	hsa-mir-132	0.0472845
SLC11A2	hsa-mir-15a	0.0472791
HOXC6	hsa-mir-615	0.0472545
ENKUR	hsa-mir-1249	0.0472414
RWDD2B	hsa-mir-671	0.0472397
PSD2	hsa-mir-199a-2	0.0472246
SETD2	hsa-let-7g	0.0472232
STIM2	hsa-mir-191	0.0472147
ZNF296	hsa-mir-101-2	0.0471891
GRN	hsa-mir-331	0.0471784
SLC25A38	hsa-mir-99b	0.0471762
GLOD4	hsa-mir-22	0.0471578
C16orf91	hsa-mir-3677	0.0471462
ATXN7L2	hsa-mir-197	0.0471328
BAP1	hsa-mir-191	0.0471025
KIF3B	hsa-mir-191	0.0470808
TMEM167B	hsa-mir-197	0.0470621
USP19	hsa-let-7g	0.0470496
IFI27L1	hsa-mir-628	0.0470434
ZBED2	hsa-mir-150	0.0470395
ATG9B	hsa-mir-4793	0.0470343
CYB5B	hsa-mir-328	0.0470285
MAPRE1	hsa-mir-330	0.0470228
TMEM98	hsa-mir-34c	0.0470015
SLC2A5	hsa-mir-4748	0.0469918
GNAI2	hsa-mir-191	0.0469838
SIVA1	hsa-mir-34b	0.0469798
ALKBH5	hsa-mir-324	0.0469753
FBF1	hsa-mir-708	0.0469667
LINC02203	hsa-mir-3617	0.0469666
ANKS1B	hsa-mir-200a	0.0469638
MPPED1	hsa-mir-342	0.0469263
PDCD2L	hsa-mir-3617	0.0469185
NEK4	hsa-let-7g	0.0469172
SEC22C	hsa-let-7g	0.0469161
KCTD13	hsa-mir-664a	0.0469103
PRPF3	hsa-mir-133a-1	0.0469026
COPRS	hsa-mir-193a	0.0468953
KIAA0825	hsa-mir-181b-1	0.0468916
HCN4	hsa-mir-4525	0.0468896
ACAT2	hsa-mir-6824	0.0468894
CNPY2	hsa-mir-3936	0.0468867
TCTE1	hsa-mir-5004	0.0468852
TUBG1	hsa-mir-423	0.0468741
MST1	hsa-mir-191	0.0468653
DHX8	hsa-mir-423	0.046856
EDEM1	hsa-mir-409	0.0468472
LAMB4	hsa-let-7d	0.0468418
TAF3	hsa-mir-26a-1	0.0468338
TASOR	hsa-mir-191	0.0468318
IGSF9	hsa-mir-92b	0.0468295
UQCRFS1	hsa-mir-590	0.0468284
HVCN1	hsa-mir-5008	0.046826
LRRFIP2	hsa-mir-181c	0.0468043
UBE3C	hsa-mir-106b	0.0467993
FAM83G	hsa-mir-33b	0.0467952
GRAMD1C	hsa-mir-4733	0.0467942
PPP2R5D	hsa-mir-4482	0.0467828
BID	hsa-mir-1306	0.0467658
DLD	hsa-mir-148b	0.0467636
TMEM170A	hsa-mir-328	0.0467342
INPP5K	hsa-mir-744	0.0467211
WDR48	hsa-mir-191	0.0467115
ELMOD2	hsa-mir-30c-2	0.0467095
RIMKLB	hsa-mir-23b	0.0466895
WASHC1	hsa-mir-4482	0.0466791
TUBGCP2	hsa-mir-193a	0.0466731
DPH5	hsa-mir-589	0.0466719
MED12L	hsa-mir-92b	0.0466711
CNOT9	hsa-mir-30a	0.0466659
CSAG3	hsa-mir-4419b	0.0466581
VPS11	hsa-mir-6738	0.0466575
WDR91	hsa-mir-141	0.0466441
TMEM50A	hsa-mir-28	0.0466345
ST3GAL1	hsa-mir-652	0.0466296
KLF9	hsa-mir-628	0.0466283
NHLRC2	hsa-mir-1307	0.0466244
SLC52A2	hsa-mir-4435-1	0.0466216
NHLRC3	hsa-mir-182	0.0466155
NLE1	hsa-mir-4782	0.0465824
TAF13	hsa-mir-197	0.0465823
YWHAE	hsa-mir-744	0.0465733
KRBA1	hsa-mir-760	0.0465677
DOHH	hsa-mir-4748	0.0465576
FBXO43	hsa-mir-3936	0.0465394
KIAA1143	hsa-mir-4733	0.0465388
MPP2	hsa-mir-652	0.0465316
GPR171	hsa-mir-150	0.0465268
NCOR1	hsa-mir-324	0.0465206
POP7	hsa-mir-93	0.0465184
CD6	hsa-mir-150	0.046516
XPNPEP1	hsa-mir-3152	0.0464972
LZTS2	hsa-mir-191	0.0464897
TMEM178B	hsa-mir-4793	0.0464792
PRDX3	hsa-mir-107	0.0464782
ZKSCAN5	hsa-mir-25	0.0464735
CITED4	hsa-mir-454	0.0464548
HPGDS	hsa-mir-92a-2	0.0464444
CROCC	hsa-mir-4482	0.0464305
HERPUD2	hsa-mir-590	0.0464276
OXSR1	hsa-mir-191	0.0464203
NAT8L	hsa-mir-4793	0.0464192
RDH5	hsa-mir-4715	0.0464168
TREML2	hsa-mir-5008	0.0464162
DRG2	hsa-mir-324	0.0464155
PARP8	hsa-mir-3936	0.0464113
CHRNB1	hsa-mir-324	0.0464077
BRAT1	hsa-mir-589	0.0464077
FBF1	hsa-mir-589	0.0463979
VEGFA	hsa-mir-4793	0.0463974
MRPL40	hsa-let-7b	0.0463968
TRNAU1AP	hsa-mir-1976	0.0463954
EPO	hsa-mir-29a	0.0463922
PGP	hsa-mir-3677	0.0463878
AP4M1	hsa-mir-106b	0.04638
OPCML	hsa-mir-205	0.0463787
CLDN23	hsa-mir-4699	0.0463764
SMG8	hsa-mir-454	0.0463756
MYO1B	hsa-mir-4756	0.0463664
ENSA	hsa-mir-101-1	0.0463639
ZNF616	hsa-mir-7-3	0.0463444
QKI	hsa-mir-7-1	0.0463417
GEMIN7	hsa-mir-330	0.0463348
NICN1	hsa-mir-889	0.0463345
SDF2	hsa-mir-423	0.0463332
STXBP2	hsa-mir-3651	0.0463167
CAMKMT	hsa-mir-197	0.0463155
ZRANB2	hsa-mir-186	0.0463144
HNRNPA1	hsa-mir-6805	0.0463082
CD68	hsa-mir-363	0.0462825
PLD1	hsa-mir-1296	0.0462805
TTLL4	hsa-mir-1301	0.046279
COL9A2	hsa-mir-5004	0.0462775
MAGEA1	hsa-mir-4793	0.0462735
NAT8	hsa-mir-454	0.0462725
GFOD2	hsa-mir-328	0.0462716
TNFSF13	hsa-mir-324	0.0462715
POP4	hsa-mir-98	0.0462661
RPL13	hsa-mir-328	0.0462648
MS4A6A	hsa-mir-642a	0.0462523
THOC7	hsa-mir-425	0.0462512
NUFIP2	hsa-mir-423	0.0462455
RNF181	hsa-mir-148b	0.0462429
FKBP11	hsa-mir-199b	0.0462417
PRKCQ	hsa-mir-150	0.0462317
HES7	hsa-mir-92a-1	0.0462297
ANO10	hsa-mir-22	0.0462203
SNN	hsa-mir-1237	0.0462174
LIG4	hsa-mir-193a	0.0461951
LAMB2	hsa-mir-191	0.0461802
DENND2B	hsa-mir-92b	0.0461626
SMARCAD1	hsa-mir-27b	0.0461616
C5AR2	hsa-mir-193b	0.0461578
SNX14	hsa-mir-454	0.0461504
NMT1	hsa-mir-6741	0.0461474
CCNO	hsa-mir-5004	0.0461345
CARMIL3	hsa-mir-326	0.0461341
ACTL6B	hsa-mir-4748	0.0461317
PRR7	hsa-mir-3909	0.0461258
SNRPD2	hsa-mir-330	0.046123
ODAD4	hsa-mir-423	0.0461033
CGA	hsa-mir-3936	0.0460865
PTGES3L	hsa-mir-149	0.0460821
MED11	hsa-mir-744	0.0460764
NMBR	hsa-mir-3622b	0.0460748
DALRD3	hsa-mir-425	0.0460638
MKS1	hsa-mir-454	0.0460594
ZNF296	hsa-mir-101-1	0.0460592
PDCL3	hsa-mir-2276	0.0460542
TMEM39B	hsa-mir-148b	0.0460527
ZNF530	hsa-mir-182	0.0460517
PCTP	hsa-mir-4523	0.046043
CCNA2	hsa-mir-96	0.0460424
KCNIP4	hsa-mir-3619	0.0460399
B4GAT1	hsa-mir-203a	0.0460265
ADGRB2	hsa-mir-6882	0.0460152
PEX1	hsa-mir-589	0.0460127
UROC1	hsa-mir-676	0.0460051
FLOT2	hsa-mir-423	0.0459985
H2AC19	hsa-mir-484	0.0459983
UBASH3A	hsa-mir-150	0.0459982
GMEB1	hsa-mir-431	0.045996
PMPCB	hsa-mir-590	0.0459869
LSM8	hsa-mir-181a-1	0.0459795
GBP1	hsa-mir-466	0.0459758
NOL10	hsa-mir-4443	0.0459589
SMARCE1	hsa-mir-193a	0.0459589
CLEC1B	hsa-mir-3616	0.0459493
RPS6KA5	hsa-mir-342	0.0459473
CTLA4	hsa-mir-150	0.045939
ANKRD23	hsa-mir-4651	0.0459264
QARS1	hsa-mir-191	0.0459245
ARF5	hsa-mir-589	0.0459201
FAM135B	hsa-mir-4756	0.0459189
IRF2BP1	hsa-mir-769	0.0459171
SLC33A1	hsa-mir-1269a	0.0459146
EEPD1	hsa-mir-29a	0.0459145
USP47	hsa-mir-154	0.0459113
WDR19	hsa-let-7g	0.0459088
TAF9	hsa-mir-193b	0.0459034
DDX19B	hsa-mir-328	0.0459006
KRT32	hsa-mir-324	0.0459004
TUSC2	hsa-mir-191	0.0458991
CHRNA3	hsa-mir-4793	0.0458864
WDR54	hsa-mir-4715	0.0458858
NUB1	hsa-mir-590	0.0458751
CACNB3	hsa-mir-6513	0.0458683
KAT5	hsa-mir-194-2	0.0458682
GPR158	hsa-mir-4793	0.0458646
TOM1L2	hsa-mir-324	0.0458595
ATP5MF	hsa-mir-671	0.0458536
NSF	hsa-mir-3936	0.0458405
ST3GAL1	hsa-mir-99b	0.0458378
TAF3	hsa-mir-26a-2	0.0458364
ABHD2	hsa-mir-151a	0.0458348
SPC24	hsa-mir-3936	0.0458329
PALB2	hsa-mir-362	0.0458318
ABCB9	hsa-mir-3936	0.0458252
ARIH1	hsa-mir-4286	0.0458183
RAB2B	hsa-mir-6780a	0.0458144
TUSC3	hsa-mir-3936	0.045813
DUOXA2	hsa-mir-5008	0.0458117
CABLES1	hsa-mir-1-1	0.0458082
FKTN	hsa-mir-185	0.0458056
SLITRK1	hsa-mir-1260b	0.0458048
KARS1	hsa-mir-328	0.0458033
EBAG9	hsa-mir-4723	0.0458008
VAX2	hsa-mir-7-1	0.0457796
PARG	hsa-mir-4724	0.0457794
RGS9	hsa-mir-3936	0.0457739
OPRD1	hsa-mir-181a-1	0.0457667
INMT	hsa-mir-3117	0.0457621
XKR4	hsa-mir-4793	0.0457533
TANGO2	hsa-mir-185	0.0457341
NPLOC4	hsa-mir-3936	0.0457195
DNASE2	hsa-mir-27a	0.0457174
KIAA0513	hsa-mir-100	0.0457125
AZGP1	hsa-mir-7110	0.0457064
TMUB1	hsa-mir-106b	0.0456922
SUZ12	hsa-mir-423	0.0456897
CPEB3	hsa-mir-182	0.0456813
TOMM20	hsa-mir-4677	0.0456754
FSIP1	hsa-mir-548v	0.0456693
UBE2B	hsa-mir-652	0.0456629
MITF	hsa-mir-511	0.0456604
CBLN2	hsa-mir-937	0.0456561
DCTD	hsa-mir-3682	0.0456504
IL27	hsa-mir-101-2	0.04565
H3C7	hsa-mir-656	0.0456472
FGF10	hsa-mir-3117	0.0456411
SKAP1	hsa-mir-10a	0.0456391
MOB1B	hsa-mir-433	0.0456388
ALDOC	hsa-mir-4793	0.0456356
ZNF205	hsa-mir-431	0.04563
ZNF492	hsa-mir-154	0.0456253
GABRB1	hsa-mir-4482	0.0456239
PSMA4	hsa-mir-4793	0.0456186
RPL27	hsa-mir-423	0.0456043
WFDC10B	hsa-mir-3617	0.0455997
C4orf3	hsa-mir-378a	0.0455984
IL33	hsa-mir-4715	0.0455932
MSX2	hsa-mir-582	0.0455921
BFSP2	hsa-mir-1260b	0.0455908
CFAP206	hsa-mir-329-2	0.0455811
NYX	hsa-mir-1260b	0.04558
CBX5	hsa-mir-335	0.0455741
RIPOR1	hsa-mir-326	0.0455732
FOXK1	hsa-mir-4523	0.045567
CCL2	hsa-mir-4658	0.045559
PDCD10	hsa-mir-3678	0.0455548
ZNF622	hsa-mir-191	0.0455477
CPOX	hsa-mir-20a	0.045545
NEGR1	hsa-mir-342	0.0455439
ST3GAL6	hsa-mir-181a-2	0.045538
ABCC1	hsa-mir-224	0.0455243
VBP1	hsa-mir-664b	0.0455238
SDCCAG8	hsa-mir-29a	0.0455136
RNF40	hsa-mir-431	0.0455113
LANCL1	hsa-mir-4791	0.0455071
C12orf66	hsa-mir-433	0.045503
ATP6V1D	hsa-mir-193a	0.0454991
MTHFR	hsa-mir-6806	0.0454983
TRAPPC13	hsa-mir-4651	0.0454961
CCL14	hsa-mir-4715	0.0454936
HAUS8	hsa-mir-497	0.0454828
TAX1BP3	hsa-mir-342	0.0454827
SLC6A4	hsa-mir-6875	0.0454803
MRPL9	hsa-mir-3130-2	0.0454784
IFT22	hsa-mir-106b	0.0454769
LZIC	hsa-mir-639	0.0454765
WAPL	hsa-mir-1307	0.0454714
KCNN3	hsa-mir-126	0.0454691
IGLL5	hsa-mir-3667	0.0454656
IP6K1	hsa-let-7g	0.0454573
QRSL1	hsa-mir-3117	0.0454485
KIF2C	hsa-mir-532	0.045447
KDELR2	hsa-mir-324	0.045447
PAGE2	hsa-mir-3936	0.0454342
DHX33	hsa-mir-22	0.0454295
SMARCC1	hsa-mir-664a	0.0454288
BCAT2	hsa-mir-4793	0.0454274
TALDO1	hsa-mir-3170	0.0454245
CYB5D1	hsa-mir-324	0.0454116
LSM7	hsa-mir-3936	0.04541
MAP4K2	hsa-mir-194-2	0.0453982
ZNF547	hsa-mir-127	0.0453949
KIF2C	hsa-mir-511	0.0453916
THOC6	hsa-mir-210	0.0453859
SCRN1	hsa-mir-4793	0.0453791
LMAN2L	hsa-mir-3127	0.0453662
ZNF18	hsa-mir-22	0.0453641
SRSF9	hsa-mir-598	0.0453478
SLC8A3	hsa-mir-1247	0.0453438
SNX11	hsa-mir-139	0.0453431
SEMA6D	hsa-mir-4748	0.0453324
NUP42	hsa-mir-375	0.0453215
GPR26	hsa-mir-320a	0.0453159
GTSF1L	hsa-mir-155	0.0453113
SPOCK2	hsa-mir-150	0.0453112
SPNS2	hsa-mir-3613	0.0452995
ABITRAM	hsa-mir-32	0.0452983
CPA3	hsa-mir-3190	0.0452971
PRPF8	hsa-mir-132	0.0452907
KALRN	hsa-mir-342	0.0452838
ACKR3	hsa-mir-141	0.0452736
USP8	hsa-let-7c	0.0452706
TWIST1	hsa-mir-4733	0.0452615
CTF1	hsa-mir-582	0.0452583
ZNF638	hsa-mir-4419b	0.0452489
LCE5A	hsa-mir-200c	0.045238
HOXB8	hsa-mir-10a	0.0452352
MRM3	hsa-mir-744	0.0452345
CHRM4	hsa-mir-16-2	0.0452344
PLEKHB1	hsa-mir-3936	0.0452302
EFNA1	hsa-mir-92b	0.0452259
TBC1D3E	hsa-mir-6087	0.0452254
LPCAT1	hsa-mir-887	0.0452232
PTRH1	hsa-mir-4746	0.045222
SYT13	hsa-mir-5706	0.0452154
DLG1	hsa-mir-874	0.04521
DBT	hsa-mir-186	0.0452039
GTF2IRD2	hsa-mir-590	0.0451916
NHLH2	hsa-mir-6726	0.0451888
MYOM1	hsa-mir-4651	0.0451842
HMGXB3	hsa-mir-4651	0.0451758
ZNF789	hsa-mir-22	0.0451732
SMU1	hsa-mir-4666a	0.0451705
DMXL2	hsa-mir-147b	0.0451702
DLD	hsa-mir-331	0.0451671
ZC3H18	hsa-mir-556	0.0451643
ZNF185	hsa-mir-4756	0.0451598
PGM3	hsa-mir-101-2	0.0451589
PLOD2	hsa-mir-3678	0.0451588
CDKN3	hsa-mir-4666a	0.0451555
KDF1	hsa-mir-200c	0.0451539
PPP1R35	hsa-mir-29a	0.0451528
RSU1	hsa-mir-99a	0.0451512
DSCAML1	hsa-mir-6726	0.0451496
PTN	hsa-mir-6728	0.0451355
AZIN1	hsa-mir-642a	0.0451317
ZNF624	hsa-mir-22	0.0451301
RB1	hsa-mir-15a	0.0451284
MRPL30	hsa-mir-6844	0.0451258
AHCYL1	hsa-mir-197	0.0451257
CCNB2	hsa-mir-4793	0.0451244
DDB2	hsa-mir-31	0.0451239
ZZEF1	hsa-mir-744	0.0451215
CCNE1	hsa-mir-98	0.0451212
PRR14	hsa-mir-590	0.0451093
CDC16	hsa-mir-629	0.0450996
CHRM4	hsa-mir-16-1	0.045097
RRH	hsa-mir-503	0.0450847
CHRNA5	hsa-mir-4748	0.0450811
BASP1	hsa-mir-3936	0.0450731
EDC4	hsa-mir-328	0.0450692
CCR2	hsa-mir-92b	0.0450689
TMEM156	hsa-mir-874	0.0450613
RPP40	hsa-mir-30d	0.0450549
NOL6	hsa-mir-6728	0.0450488
ELOVL4	hsa-mir-181c	0.0450308
RUNX2	hsa-mir-4444-2	0.0450282
RNF135	hsa-mir-3064	0.0450266
NCKIPSD	hsa-mir-191	0.0450139
RAD51D	hsa-mir-142	0.0450114
GTF3C2	hsa-mir-6739	0.0450072
LYPD3	hsa-mir-433	0.0450062
CD2	hsa-mir-150	0.0449936
CACNA2D1	hsa-mir-6741	0.0449931
TMEM199	hsa-mir-330	0.0449918
GINS1	hsa-mir-28	0.0449799
MS4A2	hsa-mir-378c	0.0449788
BCAP29	hsa-mir-148b	0.044974
ZDHHC6	hsa-mir-664b	0.0449686
PIGH	hsa-mir-3617	0.0449678
TAS2R31	hsa-mir-1247	0.0449629
PSMA4	hsa-mir-4701	0.0449601
NQO1	hsa-mir-197	0.0449591
SLC39A8	hsa-mir-636	0.0449553
HMCN1	hsa-mir-186	0.0449493
HSPA4	hsa-mir-193b	0.0449459
TLCD3A	hsa-mir-1976	0.0449361
TLCD5	hsa-mir-3152	0.0449288
FOXO6	hsa-mir-4435-1	0.0449252
ZNF628	hsa-mir-4793	0.0449099
SLC15A3	hsa-mir-548d-1	0.0449076
CENPW	hsa-mir-1307	0.044902
MBOAT7	hsa-mir-4793	0.0448997
DDX27	hsa-mir-4793	0.0448989
COG8	hsa-mir-328	0.044893
TST	hsa-mir-3651	0.0448917
CXCL5	hsa-mir-5002	0.0448912
MSRA	hsa-mir-181a-1	0.0448878
NAT9	hsa-mir-4658	0.0448851
CHST11	hsa-mir-6718	0.0448763
IL27	hsa-mir-101-1	0.0448645
CT55	hsa-mir-4758	0.044861
ZNF74	hsa-mir-185	0.0448555
ENKD1	hsa-mir-328	0.0448542
EARS2	hsa-mir-651	0.0448491
ZNF789	hsa-mir-590	0.0448457
INPP5K	hsa-mir-132	0.0448298
AQP9	hsa-mir-5582	0.0448276
SLC27A2	hsa-mir-4725	0.044822
HOXC11	hsa-mir-196a-1	0.0448216
PPP1R12C	hsa-mir-5187	0.0448212
ASAH1	hsa-mir-5002	0.0448079
MED13	hsa-mir-29c	0.0448059
ZNF654	hsa-mir-4748	0.0447978
WDFY3	hsa-mir-375	0.044797
SMG5	hsa-mir-181c	0.0447967
FCER1A	hsa-mir-140	0.0447956
H1-2	hsa-mir-4793	0.0447939
PFKFB4	hsa-mir-4793	0.0447908
SND1	hsa-mir-576	0.0447892
LRRC19	hsa-mir-671	0.0447891
ATPAF2	hsa-mir-744	0.0447815
DES	hsa-mir-95	0.0447679
RUNDC1	hsa-mir-423	0.0447671
MED1	hsa-mir-4699	0.0447623
VPS36	hsa-mir-629	0.0447556
SLF2	hsa-mir-1307	0.0447439
GPR55	hsa-mir-466	0.0447371
GID8	hsa-mir-4793	0.044734
ZNF787	hsa-mir-4793	0.0447339
C11orf54	hsa-mir-3074	0.0447291
ABHD12B	hsa-mir-4756	0.0447194
BCL2L12	hsa-mir-3936	0.0447175
KCNK16	hsa-mir-6833	0.044716
CREG1	hsa-mir-6806	0.044712
SLC22A14	hsa-mir-5695	0.0447097
MYT1	hsa-mir-4793	0.0447079
SLC9B1	hsa-mir-1914	0.0447044
PLN	hsa-mir-140	0.0447022
ZSWIM5	hsa-let-7c	0.044701
NEGR1	hsa-mir-4793	0.0446939
LMTK2	hsa-mir-106b	0.0446934
CARHSP1	hsa-mir-7-1	0.0446894
TMED5	hsa-mir-589	0.0446882
TUBGCP4	hsa-mir-6728	0.044685
ARID3B	hsa-mir-409	0.0446841
TUT4	hsa-mir-501	0.044683
ATP1B1	hsa-mir-5003	0.0446814
SLC13A2	hsa-mir-3170	0.0446767
E2F1	hsa-mir-3936	0.0446757
R3HCC1L	hsa-mir-1307	0.0446714
DDX41	hsa-mir-425	0.044667
FAM83D	hsa-mir-4793	0.0446568
LPAR2	hsa-mir-4793	0.0446518
ICAM3	hsa-mir-142	0.0446516
HOXA2	hsa-mir-196b	0.0446505
ZNF232	hsa-mir-324	0.0446487
TRMT6	hsa-mir-103a-2	0.0446411
CD3E	hsa-mir-150	0.0446402
CSAG3	hsa-mir-4657	0.0446369
COQ6	hsa-mir-5694	0.0446327
WAC	hsa-mir-99b	0.0446318
MAP3K11	hsa-mir-30e	0.0446284
ATP12A	hsa-mir-4651	0.0446271
CRLF3	hsa-mir-4791	0.0446137
SCN1A	hsa-mir-4666a	0.0446059
ZNF468	hsa-mir-200a	0.0446033
HK2	hsa-mir-4793	0.0446006
E2F5	hsa-mir-4665	0.0446002
LYSMD3	hsa-mir-3926-1	0.0445999
FIGNL1	hsa-mir-518e	0.0445957
MRPL54	hsa-mir-3622b	0.0445926
SLC25A38	hsa-mir-191	0.0445909
ECHS1	hsa-mir-5008	0.0445896
RETREG2	hsa-mir-26b	0.044572
PDE2A	hsa-mir-139	0.0445708
FTSJ3	hsa-mir-191	0.0445667
CSAG3	hsa-let-7d	0.0445594
ATP6V1D	hsa-mir-29a	0.0445592
C1orf189	hsa-mir-5004	0.0445591
GINS2	hsa-mir-4793	0.0445558
KCNQ2	hsa-mir-4435-1	0.0445556
TMEM176A	hsa-mir-6726	0.0445549
MSLNL	hsa-mir-4723	0.044554
ABRAXAS2	hsa-mir-1307	0.0445513
FAM167A	hsa-mir-3936	0.0445503
BCL6B	hsa-mir-126	0.0445467
RPA1	hsa-mir-132	0.0445443
CAPS	hsa-mir-410	0.0445344
TENM4	hsa-mir-6726	0.0445308
VPS13D	hsa-mir-1976	0.0445226
RAB18	hsa-mir-2355	0.044519
AAK1	hsa-mir-3936	0.0445178
HBB	hsa-mir-181c	0.0445163
PPP1R9A	hsa-mir-183	0.0445047
DNAJC11	hsa-mir-6734	0.0445033
CCDC93	hsa-mir-6806	0.0445005
TSR1	hsa-mir-132	0.0444997
DHRS2	hsa-mir-3617	0.044499
H2AC14	hsa-mir-423	0.0444962
MAMDC4	hsa-mir-3655	0.0444962
SPDYE3	hsa-mir-93	0.044494
CRYBA2	hsa-mir-375	0.0444832
SLC30A4	hsa-mir-92b	0.0444827
TIMM22	hsa-mir-744	0.0444797
SEMA5A	hsa-mir-6511b-2	0.0444734
CKS2	hsa-mir-363	0.0444712
LRRC4C	hsa-mir-652	0.0444708
LRP1B	hsa-mir-4435-1	0.0444639
TFE3	hsa-mir-5706	0.0444588
KDF1	hsa-mir-1976	0.0444542
MYH3	hsa-mir-3920	0.0444515
NKTR	hsa-mir-3610	0.0444406
YES1	hsa-mir-3677	0.0444377
KCNJ3	hsa-mir-3936	0.0444307
LITAF	hsa-mir-874	0.0444266
PCNA	hsa-mir-362	0.0444263
CCDC122	hsa-mir-375	0.0444252
GYS1	hsa-mir-4793	0.0444249
INCA1	hsa-mir-22	0.0444214
PPIL2	hsa-mir-6716	0.0444178
RAD9A	hsa-mir-3936	0.0444147
GPAT4	hsa-mir-6728	0.0444112
DLAT	hsa-mir-500b	0.0444071
PEX5	hsa-mir-487b	0.0444059
C20orf173	hsa-mir-3917	0.0444022
MORF4L2	hsa-mir-3622b	0.044398
STARD10	hsa-mir-497	0.044395
BLK	hsa-mir-5008	0.0443901
MYBL2	hsa-mir-4666a	0.0443892
MT1G	hsa-mir-6728	0.0443818
CD6	hsa-mir-5008	0.0443787
RRM2B	hsa-mir-218-1	0.0443777
IL17C	hsa-mir-643	0.0443769
STK3	hsa-mir-193b	0.0443705
GCAT	hsa-mir-659	0.0443679
TRNP1	hsa-mir-432	0.0443669
GDA	hsa-mir-378a	0.0443602
JADE1	hsa-mir-887	0.0443588
LPAR4	hsa-mir-584	0.0443535
SLC9B1	hsa-mir-4664	0.044352
CCDC191	hsa-mir-205	0.0443504
C1orf216	hsa-mir-26b	0.044343
EP300	hsa-mir-6844	0.044343
KIAA1549L	hsa-mir-1247	0.0443391
MRPL58	hsa-mir-4658	0.0443372
UBA52	hsa-mir-1270	0.0443366
RHOJ	hsa-mir-4444-2	0.0443216
PRPF8	hsa-mir-484	0.0443182
SRGAP2	hsa-mir-29c	0.0443181
FAAP100	hsa-mir-181d	0.0443161
MYO3B	hsa-mir-5691	0.0443152
ZNF805	hsa-mir-671	0.0443111
CAMLG	hsa-mir-505	0.0443093
FARP1	hsa-mir-3170	0.0443029
ZHX1	hsa-mir-4419b	0.0442911
UCHL1	hsa-mir-9-1	0.0442865
DDX28	hsa-mir-328	0.0442836
TRRAP	hsa-mir-106b	0.04428
NOXA1	hsa-mir-4482	0.0442776
CEP44	hsa-mir-576	0.0442767
RYR3	hsa-mir-605	0.0442761
POLR2F	hsa-mir-99a	0.0442758
SH3GLB1	hsa-mir-29a	0.044275
POM121C	hsa-mir-93	0.044274
TRAK1	hsa-mir-616	0.0442739
ECSIT	hsa-mir-4748	0.0442648
ZNF474	hsa-mir-5004	0.044262
TMEM212	hsa-mir-191	0.0442595
C1orf158	hsa-mir-218-2	0.044255
PSMD10	hsa-mir-6826	0.0442536
BMS1	hsa-mir-6726	0.0442507
CAMTA2	hsa-mir-744	0.0442501
ARPP21	hsa-mir-3198-2	0.0442434
EMC2	hsa-mir-6821	0.0442429
GBF1	hsa-mir-7-3	0.0442398
PLA2G2A	hsa-mir-5008	0.0442339
PLD1	hsa-mir-5002	0.0442262
RANGRF	hsa-mir-5582	0.0442198
TMEM167B	hsa-mir-3176	0.0442177
PPP6R1	hsa-mir-4793	0.0442162
HSF1	hsa-mir-214	0.0442141
RAE1	hsa-mir-4793	0.0442115
CHD3	hsa-mir-5582	0.0442107
BTF3	hsa-mir-149	0.0442086
C1orf35	hsa-mir-181c	0.0442022
NOTUM	hsa-mir-4773-2	0.0442009
MYO16	hsa-mir-600	0.0441998
PROCA1	hsa-mir-664b	0.0441937
